applicant_id,race,gender,income,credit_score,debt_to_income,employment_length,loan_amount,zip_code,approved
4801,White,Female,20000,653,0.465,3.1,53000,94689,0
4802,White,Female,40889,629,0.36,1.3,84000,94606,0
4803,Asian,Female,22717,714,0.373,0.9,52000,93586,0
4804,White,Male,53055,702,0.519,8.3,122000,90164,1
4805,Hispanic,Male,101949,590,0.451,5.3,179000,92517,0
4806,White,Female,66115,789,0.435,2.3,151000,94826,1
4807,White,Male,123252,762,0.519,1.6,376000,94293,1
4808,Asian,Female,31237,701,0.227,11.0,83000,94716,0
4809,White,Female,38237,670,0.338,0.8,78000,90244,1
4810,Hispanic,Female,20000,681,0.538,2.9,33000,92093,0
4811,White,Male,32518,711,0.143,5.0,84000,90763,1
4812,Hispanic,Male,23049,683,0.342,9.0,39000,94679,0
4813,White,Male,22380,736,0.215,0.3,41000,90633,1
4814,White,Male,111247,799,0.29,2.5,220000,90322,1
4815,Hispanic,Female,20000,761,0.52,16.9,62000,92915,0
4816,Asian,Male,117110,706,0.415,5.9,206000,94803,0
4817,Asian,Male,108708,714,0.374,3.7,308000,93850,1
4818,Hispanic,Male,54253,699,0.204,1.1,87000,94202,0
4819,Hispanic,Male,20595,622,0.163,0.0,43000,94620,0
4820,White,Female,20000,650,0.462,1.0,29000,94404,0
4821,White,Male,35275,714,0.245,8.0,93000,90187,1
4822,White,Male,71329,756,0.276,1.7,157000,94119,1
4823,White,Male,49110,762,0.361,1.4,81000,90401,1
4824,White,Male,26210,675,0.29,2.0,48000,90521,0
4825,White,Male,97628,750,0.258,9.3,175000,90956,1
4826,White,Male,134676,761,0.447,4.0,300000,90439,1
4827,Black,Male,32091,654,0.603,0.0,79000,94866,0
4828,White,Female,44492,654,0.33,4.0,108000,94345,0
4829,White,Female,20000,634,0.4,1.6,39000,94891,0
4830,White,Female,32495,722,0.57,3.2,71000,90561,1
4831,Hispanic,Male,54601,640,0.389,11.5,103000,92244,0
4832,Black,Male,45489,572,0.642,0.7,79000,91539,0
4833,Black,Female,23044,646,0.447,1.5,35000,94036,0
4834,White,Male,41583,766,0.545,15.8,145000,90790,1
4835,White,Female,31861,550,0.394,7.8,55000,94836,0
4836,White,Male,41478,679,0.546,1.7,112000,90290,1
4837,White,Male,63192,740,0.467,0.7,138000,90460,1
4838,White,Female,20000,590,0.298,13.6,43000,94231,0
4839,White,Male,46882,686,0.369,0.9,119000,90913,0
4840,White,Male,60474,648,0.412,2.7,161000,90415,0
4841,Asian,Male,36552,650,0.324,2.2,51000,93804,0
4842,Asian,Male,38607,682,0.438,0.7,60000,94085,0
4843,White,Male,37412,635,0.4,0.6,71000,90851,0
4844,White,Female,31258,627,0.443,1.7,53000,90128,0
4845,White,Female,41815,691,0.35,2.5,117000,94970,0
4846,White,Female,45020,807,0.25,19.2,94000,90439,1
4847,Asian,Male,20000,729,0.461,3.8,43000,94178,0
4848,White,Female,61648,756,0.337,14.1,155000,90225,1
4849,Hispanic,Female,28710,706,0.351,0.7,78000,94040,0
4850,White,Male,156338,726,0.281,2.1,305000,94861,1
4851,Asian,Female,21402,707,0.27,0.9,55000,94618,0
4852,White,Female,24762,739,0.552,2.4,81000,94269,0
4853,Hispanic,Female,30251,708,0.275,12.0,82000,92630,0
4854,White,Male,62814,716,0.388,2.1,148000,94052,0
4855,Black,Male,20000,672,0.412,2.9,42000,91733,0
4856,White,Female,25336,807,0.511,12.6,50000,90711,1
4857,White,Male,69897,752,0.484,4.2,180000,90095,1
4858,Asian,Female,24770,678,0.368,3.8,50000,94965,0
4859,Asian,Female,99537,734,0.369,5.4,228000,93041,0
4860,Hispanic,Female,26022,612,0.387,1.0,37000,94752,0
4861,Black,Male,21433,764,0.327,2.7,41000,91858,1
4862,Hispanic,Female,49275,758,0.265,8.7,107000,94531,0
4863,White,Male,128613,749,0.25,3.7,331000,90026,1
4864,White,Female,53493,810,0.513,3.1,123000,90832,0
4865,White,Female,88764,753,0.362,0.8,196000,90258,0
4866,Black,Male,100538,672,0.383,3.5,185000,94468,1
4867,White,Female,23965,729,0.192,0.4,68000,90917,0
4868,White,Male,86080,740,0.473,2.0,193000,90298,0
4869,White,Male,20000,723,0.205,19.4,53000,90523,1
4870,Hispanic,Male,51869,611,0.555,11.4,70000,92790,0
4871,White,Male,46967,656,0.197,5.4,83000,90390,0
4872,White,Male,103338,804,0.166,8.4,245000,90913,1
4873,White,Male,99047,812,0.313,1.8,247000,90724,1
4874,White,Female,58650,774,0.31,0.9,127000,90383,0
4875,White,Female,49838,809,0.465,4.5,182000,90641,1
4876,Black,Female,42396,688,0.467,12.3,100000,94831,1
4877,Black,Male,38153,682,0.274,8.0,59000,94258,0
4878,Black,Female,30124,606,0.298,4.3,40000,91307,0
4879,White,Female,99015,698,0.527,27.8,257000,90310,1
4880,Hispanic,Male,102670,610,0.513,1.5,151000,92293,0
4881,White,Female,38272,676,0.357,7.8,89000,90506,0
4882,White,Male,56533,599,0.298,1.9,129000,90606,0
4883,Hispanic,Female,35883,724,0.547,17.8,66000,94652,0
4884,White,Male,20000,700,0.146,1.5,52000,90019,1
4885,White,Male,40060,591,0.193,2.5,66000,90666,0
4886,Hispanic,Female,89219,692,0.396,2.6,173000,92842,0
4887,White,Male,31261,786,0.459,2.0,71000,90571,0
4888,Black,Male,130750,705,0.448,1.4,207000,91164,1
4889,White,Female,84183,669,0.258,4.0,244000,90368,0
4890,Black,Female,39763,568,0.506,8.9,48000,94905,0
4891,White,Female,58336,616,0.471,8.6,124000,94661,0
4892,White,Male,28273,713,0.482,3.0,59000,90279,0
4893,Black,Male,31356,631,0.444,1.4,60000,91760,1
4894,White,Female,98945,710,0.409,0.9,254000,90802,0
4895,White,Male,33903,668,0.218,10.8,92000,90730,0
4896,White,Male,92658,717,0.167,14.1,239000,94516,1
4897,White,Female,20000,619,0.216,0.3,45000,90489,0
4898,White,Male,23887,699,0.301,7.0,69000,90156,1
4899,White,Male,153404,688,0.262,16.8,401000,90810,1
4900,Asian,Male,51107,671,0.342,7.5,112000,94312,0
4901,White,Male,35486,741,0.2,2.2,107000,90273,0
4902,White,Male,111039,753,0.347,3.9,212000,94919,1
4903,White,Male,103517,764,0.35,2.4,289000,90829,1
4904,White,Male,85174,827,0.343,5.0,225000,90990,1
4905,Asian,Female,31080,694,0.335,11.5,53000,93576,0
4906,White,Female,35078,691,0.167,5.9,85000,94373,0
4907,Asian,Male,62054,702,0.46,3.6,119000,93482,0
4908,White,Male,74357,691,0.368,12.1,190000,90502,0
4909,Black,Male,27098,599,0.363,0.0,62000,94917,0
4910,White,Male,54308,705,0.403,1.8,122000,90753,0
4911,Hispanic,Male,47192,695,0.396,2.7,124000,92358,0
4912,White,Female,90178,743,0.484,5.8,194000,94628,1
4913,White,Female,65523,711,0.343,32.3,128000,90428,1
4914,White,Female,20000,727,0.384,5.1,50000,94623,0
4915,White,Male,43123,696,0.502,2.6,82000,90139,1
4916,Asian,Male,29481,676,0.392,6.7,61000,94833,1
4917,White,Female,58590,657,0.495,24.1,90000,90398,0
4918,White,Male,85296,642,0.404,6.0,210000,90612,1
4919,Hispanic,Female,36314,743,0.4,1.7,64000,92435,0
4920,White,Male,41736,659,0.349,6.3,77000,90172,0
4921,Asian,Female,45605,660,0.227,3.5,89000,93276,0
4922,Black,Female,35424,634,0.346,2.4,87000,91781,0
4923,White,Female,28379,672,0.431,16.1,60000,90533,0
4924,Hispanic,Female,20000,743,0.576,2.7,32000,92135,0
4925,White,Male,20000,664,0.31,1.9,31000,90655,0
4926,White,Male,104852,850,0.291,6.8,324000,90419,1
4927,White,Female,56122,705,0.453,4.8,86000,90621,0
4928,White,Male,60931,808,0.55,3.0,163000,90703,0
4929,Black,Male,78545,725,0.381,0.3,143000,94219,1
4930,Asian,Male,24233,711,0.353,3.8,45000,94975,0
4931,White,Male,20000,760,0.254,0.9,37000,94508,0
4932,White,Male,61730,762,0.447,1.8,194000,90967,1
4933,Asian,Female,52168,742,0.459,10.8,130000,93071,0
4934,White,Male,20000,797,0.478,12.0,45000,94093,1
4935,White,Male,60822,680,0.143,2.9,90000,90829,1
4936,White,Female,32772,639,0.554,9.5,60000,94987,0
4937,Asian,Female,26957,661,0.184,0.6,61000,93497,0
4938,White,Female,34112,777,0.52,1.3,87000,90130,0
4939,Hispanic,Male,20000,733,0.486,2.6,37000,94413,0
4940,Hispanic,Female,23961,637,0.314,4.3,40000,92228,0
4941,White,Male,32126,570,0.257,1.5,49000,94601,0
4942,White,Male,68477,699,0.44,16.9,136000,90016,0
4943,Hispanic,Male,36556,620,0.588,3.5,83000,94324,0
4944,White,Male,71920,687,0.205,15.5,137000,90927,1
4945,Hispanic,Male,20000,608,0.285,0.0,39000,94281,0
4946,Asian,Female,26444,614,0.417,4.5,63000,93266,0
4947,Black,Male,51324,758,0.432,1.5,88000,91449,0
4948,Black,Male,30546,618,0.245,9.5,67000,91282,0
4949,Hispanic,Male,66757,759,0.304,0.0,203000,92194,0
4950,Hispanic,Male,20000,650,0.186,7.1,52000,94869,0
4951,White,Female,64611,651,0.214,1.1,128000,90419,0
4952,White,Male,33406,714,0.323,11.7,99000,90689,1
4953,White,Female,26789,665,0.332,3.2,52000,90928,0
4954,Black,Male,66632,663,0.436,0.3,98000,94817,1
4955,White,Female,83668,726,0.236,10.8,212000,90035,1
4956,Black,Female,58140,628,0.324,2.6,76000,91038,0
4957,White,Female,141586,671,0.522,0.5,378000,94659,1
4958,Black,Female,66828,671,0.31,0.0,99000,91394,0
4959,White,Female,25853,732,0.364,1.5,66000,94881,0
4960,Black,Male,40026,613,0.465,6.5,56000,91602,0
4961,White,Male,39493,700,0.434,3.1,88000,90038,0
4962,White,Female,140777,827,0.51,5.6,299000,94138,1
4963,White,Female,80854,712,0.196,0.9,178000,94736,0
4964,Black,Male,32826,658,0.469,5.2,67000,91854,1
4965,White,Male,83012,721,0.28,2.8,151000,90591,1
4966,White,Female,20000,647,0.27,2.0,27000,94738,0
4967,Asian,Male,59811,665,0.363,5.1,132000,94421,0
4968,Black,Male,20943,597,0.285,6.9,43000,91628,0
4969,Asian,Male,20000,709,0.52,0.1,39000,94064,0
4970,White,Female,66716,746,0.555,0.3,121000,90311,0
4971,White,Female,71871,752,0.359,0.6,188000,90465,0
4972,Hispanic,Male,52885,661,0.357,8.6,103000,92872,0
4973,White,Male,43924,750,0.311,10.6,83000,90224,1
4974,Black,Male,20000,661,0.34,3.9,60000,94602,0
4975,White,Male,24420,687,0.232,0.2,49000,94827,0
4976,White,Female,23293,550,0.196,7.0,37000,90967,0
4977,White,Female,36216,650,0.353,10.8,91000,90035,0
4978,White,Male,93499,648,0.224,16.1,236000,94792,0
4979,White,Female,78725,747,0.509,10.1,263000,94955,1
4980,White,Female,20000,686,0.203,3.0,47000,94230,0
4981,Asian,Male,33956,645,0.206,3.2,58000,94387,0
4982,White,Male,31821,703,0.462,3.6,88000,90404,0
4983,Black,Female,20000,575,0.563,1.4,43000,91271,0
4984,Hispanic,Male,56456,630,0.453,3.0,69000,92018,0
4985,White,Female,35946,655,0.385,0.5,88000,94925,0
4986,White,Male,45803,723,0.142,9.3,128000,90056,1
4987,Black,Female,70075,745,0.289,0.0,164000,91642,1
4988,Black,Female,32951,624,0.446,0.0,77000,91637,0
4989,Black,Female,24133,714,0.313,0.0,73000,91043,1
4990,Hispanic,Female,48159,680,0.459,12.1,99000,92572,0
4991,Asian,Female,82585,740,0.47,34.0,189000,94693,1
4992,White,Female,49779,695,0.365,2.0,87000,94995,0
4993,White,Male,74125,703,0.387,0.8,141000,90162,1
4994,Black,Male,33690,676,0.431,0.0,87000,94392,0
4995,White,Female,39670,729,0.495,12.6,74000,90911,0
4996,Hispanic,Female,36564,626,0.509,1.0,84000,92877,0
4997,White,Male,31198,678,0.26,3.5,75000,90613,1
4998,White,Male,34862,773,0.446,2.5,101000,94102,1
4999,Hispanic,Female,78100,704,0.351,13.7,157000,92869,0
5000,White,Male,163533,780,0.296,14.3,363000,90079,1
5001,White,Male,127429,803,0.384,16.4,325000,90314,1
5002,White,Female,20000,656,0.274,2.8,37000,90834,0
5003,Hispanic,Female,20000,659,0.512,1.0,41000,92457,0
5004,White,Male,23994,724,0.162,4.7,42000,90717,1
5005,Hispanic,Male,43572,737,0.367,0.2,145000,92583,0
5006,White,Male,20000,563,0.545,2.0,25000,94011,0
5007,Hispanic,Male,28233,629,0.456,13.3,59000,94934,0
5008,Hispanic,Female,79482,646,0.413,12.5,157000,94102,0
5009,White,Male,88385,715,0.434,3.7,168000,90090,1
5010,White,Male,36117,644,0.525,2.1,101000,94389,0
5011,White,Male,37797,725,0.489,4.6,93000,90873,0
5012,Black,Male,51671,673,0.487,6.4,135000,91739,0
5013,White,Female,73031,757,0.379,1.3,125000,90803,1
5014,Black,Male,26700,697,0.291,10.9,49000,94926,1
5015,White,Female,36201,724,0.327,1.1,68000,94857,0
5016,White,Female,29669,670,0.326,4.9,56000,90846,0
5017,White,Male,22052,687,0.237,4.0,57000,90404,1
5018,White,Female,36520,668,0.383,2.1,62000,94869,0
5019,White,Male,41045,625,0.452,4.5,77000,90621,0
5020,Hispanic,Female,20000,709,0.472,10.6,35000,94576,0
5021,Black,Male,54174,662,0.386,2.0,93000,91129,0
5022,White,Female,55685,627,0.243,12.4,69000,90864,0
5023,Asian,Male,78137,752,0.339,0.4,179000,94594,0
5024,Black,Female,20000,635,0.629,3.3,28000,94145,0
5025,Asian,Male,20000,588,0.537,1.7,29000,94423,0
5026,White,Female,55153,633,0.194,15.3,103000,90550,0
5027,White,Male,32910,653,0.298,0.3,54000,90328,0
5028,White,Female,24418,694,0.443,0.1,49000,90981,0
5029,Black,Male,20000,685,0.565,7.6,29000,91364,1
5030,White,Male,41556,731,0.276,7.3,116000,94059,0
5031,White,Female,107352,762,0.263,1.1,254000,90144,1
5032,White,Female,30767,685,0.45,14.9,65000,90865,1
5033,White,Male,25491,770,0.275,10.6,50000,90945,1
5034,Black,Female,46210,696,0.236,1.4,76000,94321,0
5035,White,Female,46220,707,0.155,6.4,88000,90171,0
5036,White,Female,20000,709,0.44,2.8,48000,94839,0
5037,Black,Male,54705,646,0.499,2.9,102000,94357,1
5038,Asian,Male,184586,785,0.269,13.2,557000,93703,1
5039,Black,Female,20000,550,0.402,3.1,31000,91612,0
5040,Asian,Male,24522,674,0.228,0.5,60000,94026,0
5041,Hispanic,Female,20000,749,0.477,2.7,67000,92185,0
5042,White,Male,46855,704,0.387,1.1,97000,90025,0
5043,White,Male,88807,727,0.568,3.8,130000,90897,0
5044,Black,Female,33292,704,0.376,1.5,54000,91994,0
5045,Black,Female,72041,694,0.246,0.4,122000,91897,1
5046,Black,Female,51437,625,0.575,0.0,74000,94577,0
5047,White,Male,136119,750,0.369,11.5,296000,90320,1
5048,White,Male,98334,670,0.511,5.7,208000,94689,1
5049,White,Male,38493,701,0.319,19.6,111000,90188,1
5050,White,Male,51023,657,0.44,17.1,80000,90693,1
5051,White,Female,24742,730,0.207,1.1,61000,90395,0
5052,Hispanic,Female,29751,641,0.462,8.4,78000,92689,0
5053,White,Male,50873,658,0.466,2.2,116000,94939,0
5054,White,Female,39598,687,0.513,1.0,68000,90645,0
5055,White,Male,109683,752,0.24,4.1,284000,90666,1
5056,Black,Female,25634,589,0.4,0.0,39000,91549,0
5057,White,Male,28022,660,0.456,3.7,48000,90638,0
5058,White,Female,24728,689,0.31,5.3,52000,90874,0
5059,White,Male,72624,779,0.467,2.2,145000,94932,1
5060,White,Male,21122,555,0.275,3.9,28000,90556,0
5061,Asian,Male,45618,737,0.32,5.4,91000,93264,1
5062,Asian,Male,114152,727,0.223,6.7,235000,93488,1
5063,White,Male,58428,679,0.348,15.0,90000,90643,0
5064,White,Male,46874,663,0.494,5.8,92000,94509,0
5065,Black,Male,35981,637,0.596,1.2,91000,91728,0
5066,White,Female,22465,713,0.406,0.5,62000,94783,0
5067,White,Male,29311,659,0.12,3.5,62000,90179,1
5068,White,Female,37062,774,0.56,4.6,63000,90432,0
5069,Asian,Male,60569,746,0.195,4.7,160000,93104,1
5070,White,Female,73597,722,0.345,4.9,169000,90438,0
5071,White,Female,44047,687,0.412,2.6,117000,94073,0
5072,Black,Male,82783,742,0.515,19.2,263000,91852,1
5073,White,Female,109163,800,0.394,6.5,341000,94248,1
5074,White,Male,78996,658,0.283,1.6,180000,94773,0
5075,Asian,Female,91241,698,0.478,0.0,185000,94995,0
5076,White,Female,22995,714,0.543,4.3,50000,90657,0
5077,Black,Male,20000,693,0.513,5.9,54000,94569,0
5078,White,Male,66888,693,0.305,0.7,163000,94351,1
5079,White,Male,21922,645,0.482,3.2,51000,90663,0
5080,White,Male,41182,697,0.276,19.5,125000,90841,1
5081,White,Female,66184,782,0.152,4.1,137000,90701,1
5082,White,Male,114464,739,0.245,13.4,366000,90319,1
5083,Hispanic,Male,34510,606,0.362,0.0,44000,94577,0
5084,White,Male,33190,694,0.352,3.2,66000,90827,0
5085,White,Male,59413,743,0.368,2.5,159000,90198,1
5086,White,Male,25741,679,0.435,0.1,43000,90047,0
5087,Hispanic,Female,30793,730,0.344,3.2,73000,92183,0
5088,White,Male,48786,741,0.429,2.8,93000,90708,1
5089,White,Female,40973,690,0.411,5.1,106000,94669,0
5090,White,Male,51694,702,0.415,4.5,148000,90902,0
5091,White,Male,29711,594,0.4,3.1,56000,90434,0
5092,White,Female,26937,745,0.417,0.5,65000,90644,0
5093,Hispanic,Male,25675,648,0.597,2.4,58000,92831,0
5094,White,Male,20000,661,0.524,17.7,51000,90192,0
5095,White,Female,51153,672,0.188,1.8,101000,90433,1
5096,White,Male,83850,741,0.354,3.1,279000,90442,1
5097,Hispanic,Male,64817,631,0.234,10.5,149000,92001,0
5098,White,Female,35595,641,0.215,3.9,49000,90156,0
5099,White,Female,25613,682,0.385,0.0,67000,94571,0
5100,White,Male,76618,683,0.406,4.8,113000,90382,0
5101,White,Male,71923,728,0.456,12.5,143000,90438,0
5102,White,Male,55851,672,0.287,6.7,113000,94954,1
5103,White,Male,139607,831,0.344,10.6,365000,90471,1
5104,White,Female,41012,728,0.32,0.2,129000,90939,0
5105,White,Female,35715,724,0.565,1.1,96000,90391,0
5106,White,Female,32780,658,0.135,4.6,64000,94180,0
5107,White,Male,20000,801,0.279,0.8,67000,90298,1
5108,White,Male,72897,690,0.374,8.6,205000,90912,0
5109,Hispanic,Female,32072,632,0.155,0.7,58000,94157,0
5110,Asian,Male,69894,756,0.332,2.3,132000,93175,1
5111,Asian,Female,132111,767,0.446,0.3,395000,94790,0
5112,Hispanic,Female,27026,624,0.31,2.7,63000,94268,0
5113,Black,Female,20000,756,0.402,0.6,61000,94469,1
5114,Black,Male,49067,712,0.364,0.0,76000,91049,1
5115,White,Male,54182,701,0.449,0.8,120000,90357,0
5116,Black,Female,20137,766,0.447,0.6,54000,91721,1
5117,White,Female,52883,741,0.247,2.4,119000,94076,0
5118,White,Female,66778,708,0.309,11.8,137000,94806,1
5119,Hispanic,Male,22778,777,0.399,0.9,66000,92280,0
5120,White,Female,34775,723,0.379,2.8,96000,90976,0
5121,White,Female,101066,759,0.389,3.5,306000,94035,1
5122,Asian,Male,33383,679,0.155,4.8,104000,93371,0
5123,White,Male,51021,702,0.34,13.2,106000,90209,1
5124,White,Female,20000,660,0.484,5.6,32000,90253,0
5125,Asian,Male,21156,764,0.348,9.2,69000,94221,0
5126,Black,Male,40409,577,0.232,0.6,77000,91572,0
5127,White,Female,87053,789,0.526,11.7,277000,94712,0
5128,White,Male,21650,638,0.185,6.1,36000,90997,0
5129,White,Female,43574,692,0.316,1.9,79000,94585,0
5130,Hispanic,Male,32084,653,0.61,10.8,77000,94545,0
5131,White,Male,86842,694,0.478,7.0,171000,90221,1
5132,White,Female,20066,715,0.398,3.2,53000,94414,0
5133,White,Female,53934,701,0.228,7.0,155000,94615,1
5134,White,Male,33116,655,0.443,0.0,63000,90349,0
5135,Asian,Female,50015,716,0.526,2.2,139000,94825,0
5136,White,Male,51090,664,0.274,8.5,104000,90133,0
5137,Black,Male,31610,626,0.382,8.8,65000,91518,0
5138,White,Male,65296,633,0.492,9.6,145000,90618,0
5139,Black,Male,37741,634,0.26,5.9,67000,94630,1
5140,Asian,Female,40400,728,0.316,3.7,121000,94527,0
5141,White,Female,33645,691,0.318,1.1,62000,90062,0
5142,White,Female,43653,786,0.315,0.6,111000,90004,1
5143,White,Female,47605,828,0.345,14.4,109000,90600,1
5144,Hispanic,Male,22204,639,0.288,0.8,27000,92937,0
5145,White,Female,33785,647,0.456,1.5,45000,94067,0
5146,Hispanic,Female,20000,717,0.464,4.9,40000,92224,0
5147,Black,Female,30512,669,0.272,6.2,65000,91825,0
5148,Hispanic,Female,23947,720,0.604,1.5,57000,92079,0
5149,Black,Female,49625,683,0.239,0.0,86000,94064,0
5150,White,Male,73396,703,0.196,4.0,172000,90961,1
5151,White,Female,23952,674,0.335,8.5,54000,90202,0
5152,White,Female,41610,715,0.292,11.6,118000,94845,0
5153,Asian,Female,64175,706,0.527,6.2,115000,93351,0
5154,Hispanic,Male,36183,731,0.349,5.6,105000,94543,0
5155,Black,Male,23751,583,0.453,0.0,36000,91090,0
5156,White,Female,21634,743,0.413,1.2,44000,90768,0
5157,White,Male,81843,624,0.295,8.6,153000,90242,0
5158,Hispanic,Female,58727,691,0.549,3.8,121000,92732,0
5159,White,Male,43270,678,0.528,4.8,86000,90933,0
5160,White,Male,77627,639,0.258,10.3,197000,90921,0
5161,Black,Male,20000,550,0.488,4.7,31000,91700,0
5162,White,Female,92412,669,0.358,3.5,141000,90099,0
5163,White,Male,44615,698,0.176,20.1,93000,94472,0
5164,White,Male,53373,670,0.258,1.6,93000,90813,1
5165,White,Male,40444,641,0.497,2.3,80000,94785,0
5166,Asian,Male,118920,817,0.455,7.8,385000,94206,1
5167,White,Male,25940,623,0.508,1.4,31000,94141,0
5168,White,Male,118738,773,0.183,3.4,394000,90205,1
5169,White,Female,52851,656,0.313,6.7,102000,90538,0
5170,Hispanic,Female,49643,622,0.416,1.1,94000,92859,0
5171,White,Male,40234,663,0.151,0.3,67000,94347,1
5172,White,Male,22360,713,0.498,4.1,48000,90386,0
5173,White,Female,72823,643,0.335,9.0,147000,94511,0
5174,White,Male,59091,718,0.128,7.9,95000,94985,1
5175,White,Female,94320,677,0.449,6.4,151000,90314,1
5176,Hispanic,Female,30417,628,0.327,5.8,52000,92035,0
5177,Hispanic,Male,31257,688,0.5,1.0,57000,94107,0
5178,White,Male,112741,844,0.322,9.2,305000,90194,1
5179,White,Female,131218,701,0.331,0.4,389000,90027,1
5180,Asian,Male,51761,746,0.414,7.6,134000,93655,0
5181,White,Male,31205,672,0.436,0.3,72000,90793,0
5182,Hispanic,Male,65373,664,0.492,7.0,163000,94546,0
5183,White,Female,35777,744,0.54,11.5,73000,90027,0
5184,Asian,Male,73743,680,0.216,10.8,225000,94452,1
5185,Hispanic,Male,34405,612,0.311,1.1,53000,92144,0
5186,Asian,Female,111823,768,0.436,25.5,301000,93012,1
5187,Black,Male,24164,728,0.432,1.8,76000,94591,1
5188,White,Male,65402,745,0.277,2.8,146000,90023,1
5189,Asian,Male,38390,631,0.425,4.7,60000,93310,0
5190,White,Female,35192,659,0.454,1.9,61000,90831,0
5191,White,Female,32540,737,0.243,1.0,64000,90672,0
5192,Black,Male,57267,747,0.515,0.0,159000,94496,1
5193,Hispanic,Male,69742,702,0.415,0.9,192000,92419,0
5194,Asian,Male,71928,692,0.264,1.6,210000,93010,0
5195,White,Male,45945,778,0.185,12.1,92000,94909,1
5196,Hispanic,Male,43724,671,0.528,1.6,109000,92321,0
5197,Black,Female,53553,635,0.407,0.0,131000,94811,0
5198,White,Female,72770,673,0.212,2.2,168000,90860,1
5199,White,Male,20000,621,0.383,27.7,38000,94576,0
5200,White,Female,35388,832,0.515,7.1,97000,90758,1
5201,White,Female,36421,762,0.143,3.7,79000,94949,1
5202,Asian,Female,65370,685,0.526,0.8,138000,94405,0
5203,Black,Male,35321,741,0.516,1.6,100000,94259,1
5204,Black,Male,56603,694,0.283,5.8,111000,91686,0
5205,Asian,Male,26946,719,0.451,12.9,85000,93795,1
5206,White,Male,57298,667,0.486,3.9,87000,94403,1
5207,Hispanic,Female,58638,658,0.322,4.6,76000,92721,0
5208,White,Female,20000,679,0.284,4.2,42000,94289,0
5209,Hispanic,Male,181631,658,0.462,24.2,500000,94996,0
5210,White,Male,100160,704,0.557,2.8,306000,90643,1
5211,Asian,Female,43786,705,0.364,10.8,78000,93592,1
5212,White,Female,25347,749,0.496,2.9,48000,94534,1
5213,White,Female,37512,660,0.441,7.2,51000,90919,0
5214,Hispanic,Male,42269,715,0.608,2.9,113000,92662,0
5215,White,Female,54278,598,0.352,4.6,76000,94522,0
5216,Black,Female,76894,738,0.548,2.3,164000,91054,1
5217,White,Female,31314,642,0.248,2.8,79000,90002,0
5218,Black,Male,51531,671,0.383,4.1,113000,94777,1
5219,White,Male,22573,703,0.358,4.7,60000,94072,0
5220,White,Male,38247,702,0.321,2.5,70000,94798,1
5221,White,Female,52235,695,0.3,10.2,148000,90166,1
5222,White,Female,63085,644,0.356,7.5,87000,90514,0
5223,White,Female,26517,640,0.432,3.1,55000,94239,0
5224,White,Female,31984,738,0.278,7.0,69000,90181,0
5225,White,Male,117751,709,0.519,0.0,188000,90978,1
5226,White,Male,98434,722,0.363,6.0,169000,90672,0
5227,White,Male,55551,627,0.31,4.3,132000,90405,0
5228,Hispanic,Male,20000,704,0.35,3.3,58000,92558,0
5229,White,Female,187993,714,0.332,7.9,481000,90088,1
5230,White,Female,41172,739,0.298,8.8,75000,90079,0
5231,Black,Male,30478,599,0.323,0.0,61000,91766,0
5232,White,Female,30456,738,0.216,0.8,47000,90550,1
5233,Black,Female,39168,658,0.575,0.0,69000,94064,0
5234,White,Male,61817,678,0.522,1.6,137000,90411,0
5235,White,Male,86714,800,0.475,24.3,212000,90277,1
5236,White,Male,28123,682,0.171,2.4,49000,90197,0
5237,Black,Male,30479,634,0.456,3.4,70000,94413,1
5238,Black,Female,105675,742,0.283,30.2,177000,91893,1
5239,White,Male,56092,628,0.259,5.7,128000,90356,0
5240,White,Male,44200,569,0.555,1.0,87000,90945,0
5241,Asian,Female,24867,752,0.464,8.3,50000,94669,0
5242,White,Female,56446,661,0.323,4.6,108000,90221,0
5243,White,Male,90999,766,0.257,34.8,162000,90420,1
5244,Asian,Female,73941,725,0.344,8.6,158000,93419,1
5245,Black,Male,31477,594,0.615,26.0,52000,94518,0
5246,White,Male,60885,735,0.47,13.0,92000,94807,1
5247,Hispanic,Female,93155,683,0.194,0.6,161000,92810,0
5248,Hispanic,Male,76426,640,0.376,7.8,174000,92815,0
5249,White,Female,26029,632,0.506,3.5,61000,90420,0
5250,White,Male,20000,594,0.312,0.7,22000,90920,0
5251,White,Male,58575,724,0.492,4.9,134000,90462,1
5252,Asian,Male,83110,681,0.562,0.6,172000,94868,1
5253,Black,Male,20000,644,0.461,5.9,52000,91791,0
5254,White,Female,41448,684,0.448,2.4,127000,94238,0
5255,Hispanic,Female,29167,619,0.399,6.8,62000,94861,0
5256,White,Female,44358,619,0.147,6.3,58000,90473,0
5257,White,Female,30051,813,0.551,11.0,66000,94982,0
5258,White,Male,106330,729,0.223,1.4,313000,94024,1
5259,White,Female,45536,787,0.336,5.7,125000,90139,1
5260,Hispanic,Female,20163,719,0.455,8.0,38000,92158,0
5261,White,Female,72255,696,0.313,1.6,121000,90847,1
5262,Hispanic,Female,20000,670,0.302,7.5,41000,92792,0
5263,White,Female,90055,730,0.423,2.2,256000,90123,1
5264,White,Male,88843,814,0.459,10.9,281000,90819,1
5265,Asian,Female,100723,780,0.426,4.8,227000,93569,1
5266,White,Male,44580,655,0.309,6.0,61000,90431,1
