applicant_id,race,gender,income,credit_score,debt_to_income,employment_length,loan_amount,zip_code,approved
3265,Hispanic,Female,64579,689,0.355,1.3,108000,92425,0
3350,White,Male,38120,719,0.262,1.8,110000,90121,1
9674,White,Female,69520,597,0.224,6.2,97000,90591,0
2268,Black,Male,28267,611,0.25,13.9,52000,91164,1
7913,White,Female,28540,697,0.449,1.4,48000,90950,0
1202,White,Male,26959,704,0.25,2.5,77000,94355,1
2161,Black,Male,63388,704,0.484,0.3,182000,91292,0
4989,Black,Female,24133,714,0.313,0.0,73000,91043,1
957,White,Male,52327,684,0.441,2.1,100000,94479,0
5971,Hispanic,Female,90539,691,0.421,6.6,246000,94213,0
9920,White,Female,120042,651,0.459,0.4,216000,90191,1
1532,Black,Male,20000,689,0.576,13.5,49000,91421,0
2211,Hispanic,Female,40431,693,0.52,6.3,86000,92883,0
6065,White,Male,38842,650,0.534,0.3,58000,90651,0
9764,Asian,Male,62782,705,0.26,4.6,136000,93132,1
4231,Black,Male,20960,617,0.27,2.8,33000,94268,0
1513,Asian,Female,71734,733,0.384,1.8,177000,94404,0
8357,White,Male,121555,811,0.375,1.8,401000,90388,1
7726,White,Female,46105,701,0.477,20.2,105000,94184,0
6168,Asian,Female,34412,773,0.552,1.4,89000,94483,0
8734,White,Female,92652,792,0.26,10.3,252000,90242,1
5354,White,Female,92299,801,0.393,1.1,310000,90734,1
8480,Asian,Female,66486,652,0.4,0.4,101000,94128,0
6194,Asian,Female,72163,697,0.319,1.2,184000,94765,0
9709,White,Male,50079,703,0.189,2.5,97000,90277,1
6977,Black,Male,49788,589,0.383,0.0,84000,91147,0
2914,Asian,Male,90227,723,0.184,5.7,181000,93760,1
9633,White,Female,21070,690,0.584,5.9,43000,94660,0
9735,Black,Male,20000,642,0.575,0.0,40000,91610,0
6874,White,Female,28825,642,0.221,0.9,49000,94091,0
3548,White,Female,51188,625,0.545,5.2,79000,90046,0
5367,Black,Female,34402,574,0.368,2.3,67000,91240,0
3568,Black,Male,36606,710,0.496,0.0,95000,91079,0
5580,White,Female,20000,618,0.147,2.3,37000,94004,0
4335,White,Male,52071,753,0.394,8.5,118000,94182,1
2001,White,Female,20000,707,0.49,3.6,42000,94986,0
9947,White,Male,34389,628,0.29,3.4,62000,90205,0
1978,White,Female,55804,682,0.454,1.5,133000,90339,0
5122,Asian,Male,33383,679,0.155,4.8,104000,93371,0
3920,Hispanic,Male,43692,656,0.335,0.0,71000,92684,0
5473,White,Female,29613,774,0.454,3.5,108000,90757,0
806,Black,Male,160280,717,0.284,1.2,316000,91757,1
5676,White,Female,37442,673,0.45,1.6,88000,90410,0
2395,Hispanic,Female,23345,706,0.585,0.0,49000,94855,0
1675,Hispanic,Male,31926,657,0.403,1.5,54000,92560,0
9168,White,Male,56912,680,0.361,3.4,139000,90648,0
4328,Asian,Male,78790,717,0.176,2.2,137000,94608,0
2765,White,Female,20643,684,0.283,9.5,32000,90079,0
7520,White,Male,84510,639,0.405,7.1,124000,94201,0
3673,Black,Male,27850,622,0.264,2.4,35000,91334,0
6895,White,Female,20000,676,0.345,6.0,48000,90052,0
1375,White,Female,64664,610,0.354,10.1,112000,90695,0
2024,White,Female,20000,739,0.39,4.2,38000,90812,1
1060,Black,Female,51161,667,0.568,4.8,88000,91693,0
2977,Hispanic,Male,61004,786,0.263,0.0,155000,92231,1
6800,White,Female,73468,655,0.505,8.5,154000,94492,1
3112,White,Female,20000,685,0.285,1.3,42000,90889,0
8716,Hispanic,Female,37624,722,0.493,1.0,116000,92164,0
7651,White,Male,30984,618,0.23,3.0,41000,90332,1
1629,White,Male,71484,675,0.205,3.7,149000,90736,0
1791,White,Female,42862,681,0.465,9.6,100000,90796,0
7455,Hispanic,Male,20000,670,0.579,2.4,48000,92530,0
7082,Hispanic,Female,39597,608,0.257,4.4,54000,94159,0
4957,White,Female,141586,671,0.522,0.5,378000,94659,1
7071,White,Male,128835,717,0.433,0.7,351000,90853,1
2325,Hispanic,Male,56680,685,0.524,0.0,88000,92475,0
9052,White,Male,25998,550,0.271,0.2,52000,90428,0
9324,White,Male,53352,738,0.134,10.4,138000,90540,1
4161,White,Male,35776,682,0.222,3.6,93000,90803,0
5715,Black,Male,29283,627,0.44,2.7,68000,91410,1
575,Hispanic,Female,34201,661,0.338,1.0,68000,92583,0
1343,Hispanic,Male,42165,656,0.177,1.0,86000,92343,0
9268,White,Female,29829,673,0.559,2.3,57000,90075,0
1668,Asian,Female,20000,704,0.516,2.4,44000,93782,0
6337,White,Male,28020,625,0.514,2.4,38000,90202,0
6077,White,Male,56538,751,0.385,2.2,140000,94504,1
4790,White,Female,27224,625,0.154,4.2,59000,90518,0
1135,Black,Female,37330,730,0.515,6.5,81000,91437,1
5031,White,Female,107352,762,0.263,1.1,254000,90144,1
6780,White,Male,32209,726,0.33,6.4,88000,90269,0
7189,White,Male,75303,685,0.19,3.9,176000,90416,0
3201,White,Male,52761,670,0.247,4.2,134000,90257,0
2549,White,Female,46295,664,0.42,1.9,74000,94519,0
9306,White,Female,43598,609,0.378,4.2,62000,90617,0
5796,Hispanic,Male,20000,618,0.286,0.0,52000,92398,0
7178,Hispanic,Male,84564,718,0.513,2.4,141000,94452,0
8382,White,Male,58751,793,0.421,10.8,124000,94980,1
4912,White,Female,90178,743,0.484,5.8,194000,94628,1
6308,White,Male,41044,741,0.549,3.2,115000,90178,1
5805,White,Male,20000,565,0.345,1.7,40000,94866,0
6159,White,Male,39632,673,0.174,2.2,93000,94132,0
3126,Black,Male,32967,632,0.396,0.6,51000,94493,0
2950,Asian,Male,38808,624,0.165,5.2,55000,93180,0
4331,White,Male,125068,654,0.242,0.9,248000,90255,1
9509,White,Female,34192,774,0.16,3.0,111000,94866,1
3448,Black,Female,47929,647,0.619,2.2,115000,91426,0
6031,Black,Male,20000,702,0.475,1.9,54000,91187,0
8456,White,Male,20000,602,0.241,5.1,40000,90247,0
4746,White,Male,44824,783,0.275,0.0,89000,90053,1
4913,White,Female,65523,711,0.343,32.3,128000,90428,1
9041,White,Female,20000,659,0.193,1.4,51000,94572,0
5810,White,Male,51641,734,0.517,0.6,135000,90609,1
6991,Asian,Male,32379,800,0.363,6.6,95000,93662,0
6360,Black,Female,20000,640,0.517,0.0,55000,91437,0
8094,Asian,Male,73177,767,0.153,8.4,203000,93379,1
2065,White,Female,54421,704,0.396,7.8,124000,90284,0
8170,White,Male,91608,647,0.543,3.3,235000,90380,0
1186,Asian,Female,58697,616,0.57,4.9,138000,94788,0
3044,White,Female,207062,788,0.454,1.2,570000,90785,1
9852,Asian,Male,74100,720,0.331,5.2,232000,94758,1
4914,White,Female,20000,727,0.384,5.1,50000,94623,0
1155,Black,Female,20000,580,0.419,1.2,35000,91212,0
3631,Hispanic,Male,25070,644,0.207,2.4,41000,92004,0
4059,Hispanic,Male,68560,634,0.35,6.6,105000,92821,0
2771,White,Female,29244,665,0.306,11.7,62000,94101,0
3152,White,Male,20000,657,0.364,4.1,36000,94823,0
1488,Black,Male,48536,645,0.542,3.3,91000,94524,0
7830,White,Female,23522,644,0.27,9.6,36000,94791,0
7585,White,Male,115713,783,0.28,12.5,274000,90414,1
506,White,Male,39505,686,0.491,3.6,96000,94760,0
4387,Asian,Female,38954,670,0.331,0.1,67000,94418,0
3117,Black,Male,29976,679,0.52,0.0,69000,91051,1
9911,White,Female,28949,661,0.43,2.1,87000,94278,0
5573,Hispanic,Female,24722,653,0.403,8.1,46000,94961,0
1902,White,Female,58563,672,0.518,1.2,123000,90062,0
363,White,Female,21748,700,0.329,14.7,33000,94610,0
4596,Black,Female,80048,635,0.466,4.2,164000,94873,0
7590,White,Female,20000,689,0.224,1.3,47000,90161,0
6219,White,Female,29330,671,0.453,13.4,72000,90213,0
2907,Asian,Female,36517,679,0.136,1.0,60000,94971,0
5065,Black,Male,35981,637,0.596,1.2,91000,91728,0
8225,White,Male,73223,705,0.261,0.0,169000,94123,1
8929,White,Male,70281,630,0.266,0.9,166000,94596,0
9974,White,Female,54932,638,0.276,5.9,123000,94441,0
8139,White,Male,23660,717,0.342,13.5,37000,90578,0
3029,Black,Male,31018,592,0.303,4.8,37000,94033,0
3106,White,Female,21113,637,0.242,1.5,39000,90221,0
9331,Black,Male,34623,665,0.333,2.1,72000,91895,0
1369,White,Male,89657,577,0.479,11.8,158000,94487,0
9273,Black,Male,20000,631,0.336,0.0,42000,91750,0
6439,White,Female,70449,771,0.251,10.1,132000,94517,1
1292,White,Male,26230,620,0.334,1.3,44000,90338,0
7235,White,Female,41599,711,0.321,0.2,66000,90031,0
4888,Black,Male,130750,705,0.448,1.4,207000,91164,1
9271,White,Male,71920,646,0.26,2.1,117000,94998,1
5102,White,Male,55851,672,0.287,6.7,113000,94954,1
8948,Asian,Female,190469,850,0.279,0.2,623000,94359,1
1953,White,Male,49317,615,0.323,7.9,90000,90119,1
7538,White,Female,20000,659,0.179,11.4,26000,90384,1
8804,Asian,Male,43922,723,0.311,3.1,104000,94058,0
6595,Black,Female,20000,620,0.563,0.0,30000,94302,0
5812,Asian,Male,216031,740,0.435,4.5,522000,93549,1
9524,Black,Male,62703,722,0.519,0.0,108000,91666,1
4829,White,Female,20000,634,0.4,1.6,39000,94891,0
728,Hispanic,Male,74356,741,0.306,0.0,149000,92286,1
4900,Asian,Male,51107,671,0.342,7.5,112000,94312,0
7624,Black,Female,31365,652,0.302,0.3,55000,94447,0
4881,White,Female,38272,676,0.357,7.8,89000,90506,0
8011,Hispanic,Female,34016,671,0.281,0.0,64000,94600,0
2669,Black,Male,20000,605,0.421,0.0,27000,91028,0
7094,White,Male,32256,661,0.35,9.1,68000,90497,0
7105,White,Male,76297,702,0.25,9.3,124000,94722,1
3872,White,Male,60462,695,0.271,10.1,191000,90018,1
1724,White,Female,56012,629,0.552,1.1,121000,90660,0
1485,White,Male,28807,654,0.402,0.3,42000,90627,0
830,White,Female,36585,738,0.395,13.3,98000,90325,1
7840,Hispanic,Female,20000,694,0.38,0.0,46000,92738,0
9469,White,Male,68766,739,0.458,13.3,135000,94494,1
8280,White,Female,38449,706,0.451,3.8,112000,90457,0
4215,Black,Male,20000,626,0.357,10.3,36000,94884,1
9453,White,Male,26172,609,0.504,2.2,54000,90708,0
338,Black,Male,37192,718,0.488,8.2,115000,91285,0
6995,Asian,Male,39064,651,0.517,4.6,60000,94834,0
1720,White,Male,25520,597,0.397,3.8,30000,94785,0
4200,Black,Female,24811,670,0.257,1.1,57000,91810,1
8400,Asian,Male,95594,774,0.32,17.6,300000,93153,1
6005,White,Female,20514,663,0.177,3.6,50000,94275,0
8173,White,Male,191557,848,0.323,40.0,466000,94363,1
3947,Black,Male,113023,704,0.242,28.8,189000,91670,1
2073,White,Male,20000,691,0.479,0.4,33000,90152,0
7192,White,Female,35464,606,0.15,4.2,77000,90829,0
3080,Asian,Female,465873,850,0.406,1.0,1000000,94479,1
2182,White,Female,56749,722,0.309,0.1,135000,94824,0
9999,White,Male,158133,754,0.408,9.8,319000,90149,1
6220,White,Female,52724,640,0.51,1.1,124000,94743,0
5389,White,Male,20000,736,0.154,0.6,57000,90143,1
7663,Hispanic,Female,25492,675,0.28,1.4,36000,92232,0
9780,Black,Female,20000,594,0.221,13.9,25000,91133,0
6974,White,Female,42257,667,0.312,7.7,114000,90582,0
2797,White,Female,45127,727,0.396,2.0,114000,90322,0
2039,White,Female,69516,648,0.152,3.5,161000,94778,0
9021,White,Male,29078,659,0.365,9.6,45000,90637,0
8074,Black,Female,31696,683,0.255,3.3,51000,94607,1
5944,Hispanic,Male,40860,658,0.369,2.8,56000,92897,0
7898,White,Female,20000,601,0.532,3.1,28000,94098,0
1128,White,Male,119204,771,0.493,13.0,397000,90655,1
658,White,Female,20000,661,0.463,3.9,40000,94802,0
290,White,Male,114565,726,0.386,0.8,288000,90604,1
9592,White,Male,43781,627,0.399,13.8,84000,90716,0
5171,White,Male,40234,663,0.151,0.3,67000,94347,1
4995,White,Female,39670,729,0.495,12.6,74000,90911,0
8058,White,Male,54565,690,0.23,0.5,160000,94380,1
700,White,Male,62419,695,0.435,0.4,169000,90884,1
3174,White,Female,63317,710,0.153,0.9,127000,94168,0
473,White,Female,31858,701,0.368,3.3,93000,90917,1
6380,Hispanic,Female,20000,697,0.286,7.1,48000,92602,0
5107,White,Male,20000,801,0.279,0.8,67000,90298,1
2888,White,Male,40574,667,0.5,1.2,90000,94016,0
1,White,Male,30264,643,0.389,1.0,47000,90639,1
4949,Hispanic,Male,66757,759,0.304,0.0,203000,92194,0
3220,Black,Male,101674,758,0.486,22.5,235000,91686,1
415,Black,Female,27900,625,0.352,0.4,38000,94209,0
1040,White,Female,86071,647,0.343,13.3,175000,90397,0
3992,White,Female,52498,733,0.387,12.0,133000,94902,1
9842,Asian,Female,45832,727,0.515,4.7,120000,93881,0
8700,White,Female,38800,685,0.375,6.8,53000,90473,0
8701,Asian,Male,66129,678,0.524,2.9,117000,94008,0
6122,White,Female,27919,695,0.304,4.2,47000,90044,1
8698,White,Male,49564,636,0.476,6.1,97000,90099,0
4648,White,Female,41657,695,0.378,5.1,86000,90609,0
7161,Black,Female,56096,746,0.228,0.0,177000,91390,1
3516,Asian,Female,74597,769,0.313,3.6,263000,94691,0
7451,White,Female,39221,727,0.318,4.2,109000,90567,1
2536,Hispanic,Female,23618,645,0.495,1.9,34000,94479,0
6684,White,Female,156617,802,0.343,7.6,444000,90549,1
1260,White,Male,62113,774,0.376,11.8,135000,94331,1
2356,White,Male,27831,692,0.424,2.4,71000,94209,0
7331,White,Female,87517,675,0.283,4.8,154000,90216,0
7653,White,Female,50751,688,0.436,3.5,108000,90512,0
4868,White,Male,86080,740,0.473,2.0,193000,90298,0
1028,Hispanic,Male,20000,671,0.584,1.3,44000,92016,0
8819,White,Male,44378,733,0.374,7.7,103000,90965,1
536,Asian,Male,20502,737,0.387,6.2,42000,94439,1
5153,Asian,Female,64175,706,0.527,6.2,115000,93351,0
6200,White,Female,23428,657,0.381,3.6,36000,94676,0
3157,Asian,Male,38396,721,0.565,21.6,58000,94783,0
9990,Hispanic,Female,27389,652,0.603,7.2,53000,94978,0
9149,White,Male,39856,628,0.46,0.6,88000,90521,0
8110,Hispanic,Male,126476,753,0.518,0.7,295000,94772,0
2699,Hispanic,Female,20000,619,0.475,0.5,43000,94644,0
3961,White,Male,45296,643,0.218,9.6,119000,94679,1
7450,White,Male,52296,688,0.286,1.5,88000,90285,0
2010,White,Female,26216,638,0.452,3.0,42000,90428,0
5917,Asian,Male,33955,638,0.414,10.2,74000,94827,0
3627,White,Male,21493,634,0.515,13.6,28000,90092,0
9771,Hispanic,Female,29682,626,0.277,0.2,59000,92852,0
5287,Asian,Female,43012,592,0.17,3.2,76000,94043,0
3109,White,Female,20000,598,0.493,1.3,41000,94234,0
616,Asian,Male,56267,753,0.354,16.6,114000,94601,1
2071,Hispanic,Male,28306,582,0.56,0.3,33000,94497,0
8293,White,Male,65885,816,0.355,5.8,244000,94720,1
8682,Hispanic,Female,20000,573,0.259,6.2,39000,92674,0
741,White,Male,46756,666,0.259,4.0,68000,90462,0
3254,White,Male,51743,689,0.227,2.7,96000,90163,1
9110,Black,Female,135049,692,0.33,11.1,266000,91880,1
2954,White,Male,106884,750,0.348,7.9,317000,90708,1
6657,White,Female,78917,693,0.473,5.3,172000,90692,0
5209,Hispanic,Male,181631,658,0.462,24.2,500000,94996,0
1334,Asian,Female,20237,641,0.359,4.1,37000,93217,0
3983,White,Male,32115,701,0.191,5.7,102000,94328,0
2634,White,Female,20000,631,0.258,13.1,29000,90736,0
7943,Asian,Female,20000,659,0.219,1.8,50000,93223,0
4382,White,Female,26262,751,0.291,5.1,53000,94274,0
7788,Asian,Female,34583,683,0.479,5.2,87000,93812,0
753,Black,Female,20000,653,0.273,11.5,37000,91762,0
6662,White,Male,20000,667,0.374,0.5,44000,90054,0
9725,White,Male,52737,766,0.465,2.2,110000,90077,1
2422,White,Male,64736,775,0.29,1.4,167000,90326,1
1844,Black,Female,20000,718,0.416,6.0,34000,91831,1
4188,White,Female,58158,717,0.198,3.9,141000,94374,0
7407,Black,Male,31155,700,0.318,0.0,54000,91146,1
2858,White,Female,24172,691,0.193,26.3,36000,90697,1
6395,Asian,Male,22691,635,0.242,5.5,39000,93786,0
7695,Asian,Male,49025,775,0.409,0.5,116000,93489,1
1555,White,Female,29624,743,0.157,0.5,81000,90859,1
3798,White,Female,48243,743,0.165,5.8,114000,94924,0
1672,Hispanic,Male,20000,661,0.52,1.8,47000,94662,0
6576,Black,Female,26831,614,0.461,0.6,62000,91802,0
3473,Black,Male,44187,626,0.418,0.0,82000,94574,0
3144,White,Male,38150,735,0.556,9.6,106000,90365,1
4390,White,Male,30763,732,0.226,3.9,86000,90999,1
1697,White,Male,20472,667,0.535,1.7,43000,90293,0
406,Hispanic,Male,113226,663,0.391,0.0,157000,92238,0
5779,Hispanic,Male,33875,637,0.339,8.2,81000,94017,0
9819,White,Male,50191,685,0.303,5.6,147000,90398,0
5903,White,Male,85221,760,0.271,2.6,140000,90895,1
555,Hispanic,Female,56278,645,0.424,2.4,99000,92399,0
2260,White,Female,20000,708,0.52,5.3,45000,90886,0
2946,White,Male,23809,727,0.482,1.1,55000,94082,1
3022,White,Female,75383,708,0.527,1.3,217000,90841,1
629,White,Male,43951,680,0.375,7.5,112000,90145,1
930,White,Female,20000,686,0.302,1.6,31000,90428,0
1474,White,Male,38364,632,0.447,0.5,84000,90199,0
7188,White,Female,20000,745,0.408,2.3,35000,90130,1
5357,White,Female,31946,784,0.308,18.6,82000,90283,1
9808,Black,Male,51549,673,0.296,4.8,116000,94428,1
4330,Hispanic,Male,25017,687,0.334,0.0,59000,94879,0
6249,Black,Female,20235,610,0.539,5.6,28000,91326,0
4748,White,Female,20000,675,0.364,2.0,53000,90632,1
2414,White,Female,28688,612,0.373,9.5,57000,94007,0
5881,White,Male,54664,698,0.337,2.8,100000,90254,1
3327,Hispanic,Male,54386,640,0.436,7.1,115000,92750,0
515,White,Female,27665,696,0.333,12.5,73000,90722,1
5543,Hispanic,Male,133948,699,0.553,0.0,388000,94942,0
9446,White,Male,20000,733,0.52,0.8,51000,94683,0
7309,Hispanic,Male,56869,705,0.467,1.9,103000,92653,0
947,White,Male,29235,699,0.391,3.8,48000,90314,1
9930,Hispanic,Female,104330,700,0.314,18.7,289000,94087,1
4614,White,Female,31714,743,0.53,6.7,73000,94879,1
3154,White,Male,21116,731,0.494,16.4,57000,90172,1
6392,White,Male,42266,745,0.428,14.0,102000,90585,1
1986,White,Female,41640,692,0.135,1.1,110000,90943,1
1988,White,Male,47418,794,0.43,14.3,133000,94740,1
9610,Black,Female,46256,638,0.345,8.3,82000,91142,0
8535,White,Female,107646,724,0.491,3.6,281000,94453,1
3768,White,Female,117708,631,0.323,1.7,256000,90981,1
19,White,Male,100264,758,0.512,2.0,295000,90012,1
68,Hispanic,Female,23205,633,0.415,0.0,47000,94926,0
7490,Hispanic,Female,46348,724,0.363,6.1,86000,92580,0
7670,White,Female,34175,580,0.229,1.2,42000,94975,0
1525,White,Female,119632,684,0.365,1.1,270000,94494,0
5916,White,Male,67731,683,0.384,4.0,103000,90491,1
392,White,Female,65964,661,0.315,1.4,184000,94676,0
5286,Black,Female,20000,594,0.198,2.1,31000,91134,0
3786,White,Male,73234,735,0.225,11.9,192000,94483,1
3020,Hispanic,Female,85324,719,0.433,6.1,177000,92134,0
1765,White,Male,80949,699,0.176,2.8,145000,90744,1
8984,White,Male,94241,735,0.285,6.3,278000,90887,1
251,White,Female,68321,774,0.431,4.3,123000,94946,1
1809,White,Male,113700,810,0.182,3.0,335000,90944,1
4388,White,Female,39131,682,0.542,10.1,65000,90347,0
9347,Hispanic,Male,48601,601,0.355,14.1,101000,92336,0
1873,White,Male,55933,660,0.442,36.1,92000,90947,1
4246,Asian,Male,20716,726,0.411,2.4,33000,94507,1
5033,White,Male,25491,770,0.275,10.6,50000,90945,1
7239,Black,Female,29693,641,0.433,0.0,49000,94708,0
6908,Hispanic,Male,29247,609,0.513,3.2,64000,92357,0
9305,Black,Female,25724,603,0.392,0.0,54000,91841,0
4071,White,Female,73738,600,0.376,1.6,124000,90300,0
9850,White,Male,35264,636,0.419,3.2,59000,90665,0
9517,White,Female,69050,672,0.529,4.4,120000,90801,0
3362,White,Male,20000,685,0.516,2.7,53000,94907,0
5146,Hispanic,Female,20000,717,0.464,4.9,40000,92224,0
2047,White,Male,66250,760,0.576,20.8,231000,90035,0
548,Black,Female,76818,721,0.525,2.1,156000,91882,0
7604,Asian,Male,81167,650,0.309,6.4,198000,93907,0
7684,White,Male,51606,649,0.257,6.5,128000,90295,0
3897,White,Female,26568,677,0.489,11.3,46000,94852,0
4009,Black,Male,48804,575,0.282,2.5,67000,91357,0
8782,Hispanic,Male,38972,711,0.388,1.8,94000,92279,0
6312,White,Female,38594,656,0.17,4.2,99000,94399,0
1546,White,Male,51436,627,0.201,6.6,70000,94265,0
146,White,Female,41235,694,0.301,0.6,90000,90926,0
8677,White,Female,83891,726,0.394,6.0,151000,94198,1
6941,Hispanic,Female,52255,650,0.258,0.1,94000,94495,0
961,White,Male,21793,728,0.209,4.4,43000,94916,1
5020,Hispanic,Female,20000,709,0.472,10.6,35000,94576,0
7762,White,Female,66192,683,0.36,2.2,95000,90766,0
5522,White,Female,52851,697,0.507,9.2,116000,94529,0
3675,Black,Female,21748,674,0.243,17.2,41000,91381,0
3658,White,Male,20000,739,0.278,7.5,43000,90869,0
602,White,Male,97255,776,0.364,9.7,253000,90107,1
6322,White,Female,105813,736,0.484,11.8,234000,90826,1
2584,White,Female,125584,744,0.26,4.0,320000,94311,1
4165,Black,Male,20000,663,0.365,7.9,57000,91835,0
5633,White,Female,28510,679,0.338,6.3,47000,90671,0
474,Hispanic,Male,67020,663,0.561,8.3,122000,94490,0
5660,Black,Male,34342,690,0.304,0.0,66000,91262,1
1806,Hispanic,Male,48110,672,0.33,9.3,89000,92225,0
6973,White,Female,30176,637,0.271,22.7,63000,90667,0
4948,Black,Male,30546,618,0.245,9.5,67000,91282,0
6632,White,Female,20000,645,0.472,4.0,33000,90564,0
7471,Hispanic,Female,22328,712,0.355,2.2,37000,92981,0
1601,White,Male,57144,731,0.226,9.2,108000,90893,1
914,White,Female,21154,637,0.294,10.1,29000,90309,0
304,Black,Female,49975,623,0.367,0.4,78000,91830,0
3614,Hispanic,Male,20000,632,0.257,15.0,33000,92720,0
4621,Hispanic,Female,20893,598,0.562,3.3,39000,92514,0
6141,White,Male,99432,709,0.313,2.1,173000,94537,1
1149,Hispanic,Female,66674,747,0.349,25.1,151000,92569,0
9660,Hispanic,Male,45434,696,0.139,7.1,109000,92221,0
1388,White,Female,40472,676,0.516,9.7,75000,90158,0
5908,Hispanic,Male,86506,657,0.409,15.2,210000,92886,0
4039,Black,Female,102673,618,0.416,2.2,194000,94253,0
4391,White,Male,76713,731,0.232,3.7,210000,90642,1
3833,Hispanic,Female,31600,724,0.456,0.0,83000,92227,0
5434,White,Female,57139,725,0.185,1.6,170000,94277,1
311,White,Female,52668,681,0.353,16.1,116000,90336,1
8152,Hispanic,Female,23154,622,0.421,0.2,29000,94412,0
2070,White,Male,38613,753,0.289,2.3,77000,94741,1
8343,White,Female,108569,618,0.56,12.0,250000,94083,0
8421,White,Female,20338,667,0.328,9.1,41000,94505,0
3607,Hispanic,Male,33311,725,0.487,4.6,66000,92095,0
2155,White,Female,40177,683,0.215,1.0,76000,90440,0
2323,Black,Male,30121,691,0.577,0.0,43000,91926,0
8029,White,Female,37027,626,0.216,8.7,86000,94173,0
9010,White,Male,47876,730,0.368,6.9,111000,94069,0
2027,Black,Female,30425,636,0.228,1.2,65000,91321,0
9859,White,Female,93452,654,0.318,1.7,169000,94227,0
1008,Hispanic,Female,32668,609,0.592,4.1,46000,94952,0
7742,White,Male,52567,821,0.265,9.0,200000,90569,1
4545,White,Male,40336,645,0.33,11.3,101000,90030,1
1482,White,Male,60190,612,0.241,11.4,80000,90109,1
6965,White,Female,28414,640,0.309,3.3,63000,94936,0
5937,Black,Male,20000,550,0.296,2.9,21000,91370,0
2987,White,Female,34650,661,0.431,3.4,80000,94676,0
6212,White,Male,103848,725,0.406,1.3,219000,94410,1
518,Hispanic,Female,94965,723,0.375,7.0,177000,92074,0
7112,Asian,Female,40706,678,0.57,0.2,83000,94396,0
7600,White,Female,33745,759,0.159,10.4,93000,94683,1
817,White,Female,101137,747,0.433,12.2,353000,90173,1
513,Asian,Male,50207,718,0.189,10.9,101000,94146,1
9470,White,Male,60518,669,0.331,5.0,125000,94609,0
1168,White,Male,40333,725,0.288,8.1,67000,90252,1
1010,White,Male,53508,760,0.313,10.3,163000,94869,1
8340,Hispanic,Female,30176,644,0.395,12.6,68000,94476,0
6150,Asian,Female,65084,716,0.249,2.1,175000,93508,0
858,White,Male,51089,695,0.207,3.6,118000,90222,0
6382,White,Female,71428,681,0.256,7.3,185000,90862,0
6136,White,Male,109805,755,0.457,9.8,304000,94076,1
8200,White,Male,32135,660,0.457,3.9,58000,90758,0
9043,Asian,Male,35505,670,0.206,22.3,61000,93524,1
3852,White,Female,69741,686,0.585,11.4,106000,90959,0
3726,Asian,Female,31931,655,0.42,2.2,62000,94029,0
1985,White,Male,54523,669,0.446,12.3,100000,94389,0
9032,Black,Female,44894,710,0.404,5.3,69000,91702,0
7566,Hispanic,Female,38845,746,0.177,9.5,81000,92933,0
309,Hispanic,Female,30116,618,0.398,2.3,67000,92117,0
3150,White,Female,43982,689,0.275,0.8,130000,90681,0
5791,White,Female,20000,702,0.284,1.2,37000,90544,0
4810,Hispanic,Female,20000,681,0.538,2.9,33000,92093,0
6341,White,Male,57837,704,0.466,3.4,163000,90787,0
1252,White,Female,64023,751,0.351,5.8,152000,90484,1
4610,White,Female,20000,703,0.238,17.2,55000,94912,1
6279,Hispanic,Male,85213,641,0.483,0.0,199000,94095,0
4111,White,Female,93873,789,0.176,1.3,197000,90291,1
1924,White,Female,27091,677,0.22,1.5,63000,90693,1
7964,White,Male,38216,750,0.521,2.9,112000,90118,0
4879,White,Female,99015,698,0.527,27.8,257000,90310,1
7198,Hispanic,Female,46081,638,0.562,21.7,65000,94007,0
9686,White,Male,34500,666,0.232,1.7,63000,94902,0
7327,White,Female,50984,690,0.25,4.6,105000,94147,1
9036,Black,Male,65047,693,0.565,3.6,107000,94319,0
8196,White,Female,58470,723,0.405,13.3,140000,90493,1
2958,Hispanic,Female,20000,609,0.249,3.6,29000,92828,0
2451,White,Female,67981,666,0.325,2.2,101000,90775,0
4260,White,Male,99862,764,0.294,4.8,335000,94434,1
5294,White,Female,94813,731,0.345,10.2,179000,94976,1
7862,White,Male,46287,744,0.383,1.2,103000,90398,1
1333,White,Female,85644,747,0.308,12.1,205000,90123,1
8758,White,Male,146876,841,0.301,1.7,530000,94116,1
2376,White,Female,96512,748,0.172,0.3,220000,94676,1
669,White,Female,20000,672,0.4,1.8,44000,94555,0
7253,White,Male,37121,768,0.412,5.4,77000,94516,0
6088,White,Female,28140,623,0.423,1.9,46000,90051,0
2750,Black,Male,60188,661,0.279,0.8,167000,94504,0
2952,Black,Female,20000,621,0.275,8.2,38000,91037,0
7718,Asian,Male,73029,844,0.163,0.0,242000,93603,1
550,Hispanic,Male,20000,750,0.337,19.8,33000,94599,0
5370,White,Male,61231,682,0.195,5.0,114000,94501,0
1651,White,Male,47262,742,0.504,1.6,74000,94063,1
4107,Asian,Female,38835,677,0.322,6.5,98000,93883,0
1058,White,Female,44351,573,0.437,6.5,92000,90651,0
8837,White,Male,26635,631,0.327,3.9,34000,94821,0
5721,White,Male,50792,697,0.567,0.9,159000,90816,0
839,White,Female,158955,789,0.488,10.4,375000,90428,1
9352,White,Male,35614,637,0.226,0.7,44000,90984,1
