applicant_id,race,gender,years_experience,interview_score,skills_match,previous_tenure,salary_requested,location_region,hired
7587,White,Female,12.0,52,0.339,2.1,101000,Region_A,0
3436,White,Female,7.9,50,0.282,2.8,69000,Region_C,0
4485,White,Male,15.7,100,0.694,1.0,138000,Region_A,1
9963,White,Female,0.1,78,0.316,0.6,46000,Region_B,0
4272,Asian,Male,0.4,68,0.236,3.7,50000,Region_C,0
8116,White,Male,4.0,91,0.223,3.3,70000,Region_A,0
402,Asian,Male,3.5,74,0.442,3.3,75000,Region_B,1
3234,White,Male,3.7,73,0.487,0.6,60000,Region_A,0
3590,White,Male,3.3,93,0.529,1.7,73000,Region_B,1
3305,White,Female,7.8,56,0.267,0.5,70000,Region_B,0
8909,White,Male,10.1,63,0.411,3.3,95000,Region_B,0
2161,Black,Male,3.1,46,0.166,0.5,56000,Region_B,0
1807,Black,Female,0.0,30,0.516,1.3,35000,Region_D,0
5267,White,Male,6.7,61,0.594,0.5,72000,Region_B,1
9538,Hispanic,Female,2.2,31,0.441,0.5,38000,Region_A,0
7445,White,Male,7.4,93,0.797,3.4,113000,Region_A,1
8551,Asian,Female,12.4,75,0.689,0.5,125000,Region_B,1
6650,Hispanic,Male,8.8,76,0.397,3.1,106000,Region_D,0
1661,Black,Female,0.9,45,0.529,0.5,43000,Region_A,0
2451,White,Female,2.4,56,0.46,1.1,47000,Region_B,0
6119,White,Male,1.9,59,0.255,1.1,46000,Region_D,0
3930,White,Female,12.0,39,0.373,2.8,82000,Region_B,0
62,White,Male,6.8,69,0.285,0.5,74000,Region_B,0
2536,Hispanic,Female,7.9,35,0.463,0.5,57000,Region_B,0
8971,White,Male,1.3,56,0.348,0.5,47000,Region_B,0
4190,Black,Female,5.7,31,0.464,1.2,56000,Region_B,0
9178,Hispanic,Male,0.5,41,0.127,0.5,35000,Region_A,0
2246,White,Male,0.7,62,0.212,0.8,41000,Region_C,0
6182,White,Female,6.5,52,0.501,0.5,75000,Region_A,0
6925,Black,Male,4.4,47,0.672,0.7,59000,Region_A,1
229,Hispanic,Male,5.2,45,0.1,0.5,61000,Region_B,0
5292,White,Female,1.9,33,0.67,1.8,35000,Region_C,0
7907,White,Male,0.9,58,0.305,1.9,41000,Region_C,0
6073,White,Female,0.7,58,0.254,0.9,47000,Region_A,0
9084,Hispanic,Female,2.4,36,0.249,1.1,40000,Region_C,0
6150,Asian,Female,5.5,55,0.406,0.8,65000,Region_B,0
1461,White,Male,10.2,61,0.33,9.6,92000,Region_A,0
5474,Black,Male,2.4,48,0.561,3.0,47000,Region_D,0
9521,White,Female,6.1,40,0.287,3.9,64000,Region_C,0
2293,White,Female,4.9,69,0.656,5.1,74000,Region_C,1
6583,Black,Female,1.7,30,0.226,3.9,35000,Region_D,0
4390,White,Male,23.5,82,0.515,2.9,210000,Region_B,1
8158,White,Male,10.3,65,0.416,5.3,102000,Region_D,1
8070,White,Female,9.2,61,0.723,0.8,75000,Region_A,1
5423,Asian,Male,18.4,72,0.752,1.8,156000,Region_A,1
2673,Black,Female,1.8,38,0.195,0.5,41000,Region_C,0
7086,White,Female,1.9,72,0.234,0.5,55000,Region_C,0
2296,White,Female,1.2,49,0.29,6.8,50000,Region_B,0
693,White,Female,13.1,66,0.707,4.6,105000,Region_D,1
7012,Hispanic,Female,2.2,54,0.592,0.5,47000,Region_B,0
8503,White,Female,0.8,77,0.488,8.9,56000,Region_D,1
1929,Black,Male,4.1,42,0.582,3.7,58000,Region_B,1
944,Hispanic,Male,7.4,56,0.404,0.5,78000,Region_D,0
4574,Hispanic,Female,3.4,47,0.127,0.5,53000,Region_B,0
2477,White,Male,2.1,51,0.255,0.5,52000,Region_D,0
416,White,Female,1.6,30,0.736,1.3,41000,Region_A,0
3438,Black,Female,2.2,30,0.203,4.0,42000,Region_B,0
1407,Hispanic,Male,13.1,46,0.553,3.5,85000,Region_B,0
4919,Hispanic,Female,8.0,71,0.335,3.5,77000,Region_B,0
2925,White,Male,3.1,64,0.42,0.8,59000,Region_B,0
3137,Hispanic,Female,1.2,30,0.201,0.5,37000,Region_B,0
1836,Black,Male,23.0,47,0.788,0.5,122000,Region_B,1
241,Asian,Male,2.7,73,0.27,2.0,60000,Region_D,0
8621,Asian,Female,5.4,66,0.378,0.5,66000,Region_B,0
4135,Black,Female,0.7,35,0.558,2.4,35000,Region_A,0
4998,White,Male,20.5,77,0.836,11.1,176000,Region_A,1
2519,Black,Male,1.6,30,0.156,0.7,37000,Region_B,0
3558,White,Female,1.9,60,0.112,0.5,46000,Region_A,0
1494,White,Female,21.4,60,0.801,1.3,155000,Region_C,1
861,Hispanic,Female,1.9,30,0.669,1.7,35000,Region_B,0
7460,White,Male,16.0,79,0.49,1.0,130000,Region_D,1
9560,Black,Male,0.7,48,0.184,0.7,41000,Region_B,0
6335,White,Female,5.2,63,0.456,2.9,71000,Region_A,0
3760,Hispanic,Male,0.4,44,0.1,0.5,43000,Region_B,0
7900,Hispanic,Male,14.4,44,0.522,1.7,98000,Region_C,0
8563,Black,Male,1.3,30,0.623,0.5,35000,Region_D,0
9287,Black,Female,9.3,30,0.113,2.8,71000,Region_C,0
5165,White,Male,10.2,57,0.45,3.5,80000,Region_B,0
9886,Black,Male,2.2,30,0.483,3.7,37000,Region_D,0
1945,Hispanic,Female,6.9,38,0.22,4.2,69000,Region_B,0
1552,Black,Female,2.4,30,0.485,0.5,40000,Region_D,0
6678,White,Male,0.4,73,0.49,2.1,47000,Region_B,0
7731,White,Male,1.7,49,0.613,1.6,51000,Region_C,0
8006,White,Male,5.2,63,0.428,3.7,64000,Region_B,0
7960,White,Female,1.6,38,0.147,1.6,38000,Region_C,0
1452,Black,Female,7.2,45,0.637,0.5,69000,Region_B,0
8127,White,Female,0.0,41,0.176,2.7,35000,Region_A,0
5942,White,Male,4.6,66,0.532,0.5,77000,Region_A,0
7917,Black,Male,5.3,38,0.341,5.2,51000,Region_B,0
8100,Black,Male,2.9,32,0.704,0.5,46000,Region_C,0
7482,White,Female,0.3,40,0.244,1.0,35000,Region_D,0
5943,White,Female,28.5,100,0.72,3.0,250000,Region_B,1
3474,Black,Male,4.6,30,0.658,0.5,45000,Region_B,0
2829,White,Male,2.3,57,0.348,4.7,50000,Region_A,0
7461,White,Male,3.1,73,0.508,2.2,59000,Region_B,1
701,White,Male,17.1,90,0.146,0.5,158000,Region_C,1
5998,Hispanic,Female,7.1,41,0.566,4.4,58000,Region_B,0
4774,Hispanic,Male,1.1,42,0.1,2.8,42000,Region_D,0
5450,White,Male,35.0,100,0.93,0.5,250000,Region_A,1
7416,White,Female,0.2,49,0.424,3.7,35000,Region_D,0
5030,White,Male,2.6,60,0.101,2.7,48000,Region_A,0
3005,White,Male,10.6,81,0.363,3.8,97000,Region_A,1
7599,Asian,Female,23.3,68,0.402,0.8,144000,Region_A,0
9237,White,Male,5.8,67,0.528,0.7,74000,Region_C,0
9370,Black,Male,8.5,40,0.801,0.8,75000,Region_B,1
9138,White,Male,1.9,61,0.509,2.8,57000,Region_B,0
5147,Black,Female,1.4,38,0.151,0.5,44000,Region_B,0
95,Hispanic,Female,5.9,36,0.383,1.0,59000,Region_C,0
1231,Hispanic,Female,3.4,39,0.258,1.7,46000,Region_B,0
3897,White,Female,6.6,75,0.622,0.7,91000,Region_A,1
9845,White,Female,0.5,56,0.402,1.7,48000,Region_D,0
2953,Black,Female,5.7,47,0.405,0.5,56000,Region_B,0
9027,White,Male,16.5,84,0.636,2.1,142000,Region_B,1
7346,White,Female,9.0,59,0.79,3.2,81000,Region_C,1
8796,White,Female,1.8,44,0.159,0.5,39000,Region_C,0
9712,Hispanic,Male,1.0,44,0.403,1.3,46000,Region_B,0
4174,White,Female,4.5,60,0.409,6.0,64000,Region_C,0
5611,White,Female,2.1,53,0.397,0.5,47000,Region_D,0
2259,White,Male,0.9,53,0.491,0.7,50000,Region_D,0
1546,White,Male,15.0,56,0.581,3.0,107000,Region_C,1
572,Hispanic,Female,1.0,30,0.1,2.0,35000,Region_D,0
341,White,Male,31.8,87,0.482,4.4,250000,Region_B,1
4056,White,Female,20.8,81,0.625,3.2,156000,Region_D,1
4245,White,Female,3.4,38,0.726,0.5,54000,Region_C,0
6320,White,Female,13.1,66,0.335,4.6,105000,Region_A,0
8233,Hispanic,Female,3.7,62,0.236,5.7,55000,Region_B,0
7232,White,Female,4.0,48,0.511,1.4,50000,Region_D,0
4599,White,Male,5.5,38,0.299,3.7,52000,Region_B,0
9625,White,Male,6.9,59,0.46,6.2,83000,Region_B,0
7610,White,Male,6.7,68,0.489,2.1,74000,Region_A,0
1035,White,Female,2.2,50,0.335,1.1,54000,Region_D,0
5955,White,Male,3.1,77,0.338,3.5,60000,Region_C,0
4775,White,Female,0.3,50,0.21,0.6,39000,Region_D,0
5066,White,Female,2.3,53,0.283,2.3,44000,Region_C,0
8665,White,Male,5.6,73,0.647,0.5,86000,Region_C,1
97,White,Female,3.9,51,0.1,4.1,64000,Region_B,0
2576,Black,Male,2.4,30,0.784,0.5,40000,Region_D,0
7502,Hispanic,Male,1.0,54,0.508,4.0,41000,Region_A,0
5500,Black,Female,6.1,53,0.538,4.6,74000,Region_D,0
3396,Asian,Male,2.6,94,0.1,0.6,76000,Region_B,0
4667,White,Male,5.5,63,0.744,1.2,77000,Region_C,0
6252,White,Male,9.0,76,0.687,0.5,103000,Region_A,1
8932,White,Female,3.8,55,0.631,4.1,53000,Region_C,0
7841,White,Female,11.4,61,0.641,0.8,101000,Region_A,0
1977,White,Male,1.8,59,0.334,6.8,44000,Region_B,0
5306,White,Male,1.4,41,0.147,1.3,46000,Region_A,0
1280,White,Female,1.6,49,0.1,0.5,44000,Region_B,0
4623,White,Male,3.4,78,0.237,1.8,61000,Region_A,0
6607,White,Female,6.2,64,0.342,2.2,81000,Region_A,0
5009,White,Male,3.3,74,0.501,1.2,68000,Region_B,0
396,Asian,Female,4.1,80,0.254,1.0,67000,Region_A,0
4008,White,Female,4.2,44,0.48,0.5,52000,Region_A,0
7981,White,Male,7.9,72,0.302,0.5,90000,Region_B,0
7006,White,Female,1.0,32,0.31,8.3,40000,Region_B,0
3784,Hispanic,Male,8.6,39,0.208,1.3,64000,Region_B,0
1794,Black,Male,11.3,30,0.201,2.2,81000,Region_C,0
3151,Black,Male,9.5,33,0.767,3.6,73000,Region_B,1
2354,Hispanic,Male,16.1,52,0.548,2.8,100000,Region_C,0
324,White,Male,18.3,89,0.588,9.8,179000,Region_A,1
7054,White,Male,0.6,54,0.521,0.5,42000,Region_D,0
6324,White,Female,2.3,48,0.313,0.6,41000,Region_A,0
7843,White,Female,3.1,67,0.146,2.7,59000,Region_A,0
863,White,Male,4.5,66,0.234,1.0,70000,Region_D,0
5633,White,Female,4.1,57,0.185,0.5,53000,Region_B,0
3583,White,Male,11.2,67,0.316,2.7,90000,Region_C,0
2563,White,Female,15.3,76,0.784,0.5,145000,Region_D,1
1598,White,Male,31.6,90,0.943,11.3,225000,Region_C,1
9120,Hispanic,Female,7.1,30,0.801,0.5,65000,Region_D,0
8075,Hispanic,Male,9.6,56,0.198,1.1,84000,Region_B,0
2175,White,Female,10.6,70,0.35,2.0,115000,Region_D,0
2223,White,Male,0.4,75,0.302,1.9,53000,Region_B,0
7413,White,Male,7.5,77,0.257,6.5,82000,Region_C,0
2864,Black,Male,2.3,60,0.562,3.3,50000,Region_A,0
1542,White,Male,5.4,69,0.648,2.7,82000,Region_B,0
7257,White,Male,1.6,53,0.175,0.5,50000,Region_C,0
3687,Asian,Female,0.4,50,0.475,1.0,38000,Region_B,0
3885,Hispanic,Male,1.2,30,0.206,0.5,39000,Region_A,0
748,White,Female,1.5,38,0.61,2.0,43000,Region_A,0
2204,White,Female,12.7,57,0.327,0.5,90000,Region_B,0
5004,White,Male,27.1,100,0.634,10.4,250000,Region_C,1
3013,White,Female,2.4,42,0.1,3.2,42000,Region_A,0
1251,Hispanic,Female,9.2,51,0.273,0.5,83000,Region_B,0
6732,White,Male,5.0,78,0.1,4.5,85000,Region_A,0
4838,White,Female,10.2,59,0.72,1.8,89000,Region_D,0
470,Asian,Male,1.2,74,0.149,4.6,62000,Region_B,0
5439,White,Female,2.5,53,0.48,0.9,46000,Region_C,0
1058,White,Female,5.7,38,0.745,5.2,58000,Region_D,0
3323,Hispanic,Female,0.9,38,0.1,0.7,39000,Region_D,0
9940,Hispanic,Male,3.4,34,0.1,0.5,45000,Region_B,0
6070,White,Male,17.5,90,0.51,7.3,137000,Region_A,1
9467,Asian,Female,1.2,49,0.493,1.6,39000,Region_A,0
1933,White,Male,0.0,60,0.102,0.5,37000,Region_B,0
7752,Black,Male,0.9,30,0.341,0.5,39000,Region_B,0
4755,Hispanic,Male,8.6,55,0.1,2.4,72000,Region_B,0
2683,White,Male,13.8,59,0.228,1.3,100000,Region_A,0
5730,Asian,Male,13.0,100,0.498,0.5,163000,Region_A,1
8858,White,Female,4.1,30,0.253,1.9,51000,Region_D,0
796,Hispanic,Male,10.2,42,0.631,5.7,70000,Region_B,0
3431,Black,Male,14.4,46,0.526,13.4,87000,Region_B,1
2875,Hispanic,Female,7.7,50,0.193,0.5,64000,Region_B,0
5809,Black,Female,4.9,30,0.219,3.5,45000,Region_B,0
4598,White,Female,9.6,62,0.378,0.5,79000,Region_D,0
4113,White,Male,5.0,79,0.1,1.1,71000,Region_A,0
3052,White,Male,2.2,61,0.192,6.5,50000,Region_D,0
6399,White,Male,8.1,68,0.504,0.9,100000,Region_B,0
9747,Hispanic,Female,2.9,30,0.1,0.5,36000,Region_D,0
917,White,Male,9.4,68,0.109,6.7,82000,Region_A,0
5049,White,Male,3.3,63,0.499,2.2,67000,Region_C,0
2552,White,Male,4.5,53,0.883,1.0,63000,Region_B,0
6249,Black,Female,0.0,30,0.389,0.5,35000,Region_B,0
6156,White,Male,1.7,68,0.13,1.4,62000,Region_A,0
245,White,Male,7.4,79,0.1,2.8,103000,Region_C,0
2289,White,Male,15.4,81,0.257,3.3,126000,Region_A,1
3987,White,Male,2.4,63,0.452,0.7,62000,Region_C,0
6088,White,Female,11.5,73,0.294,1.1,104000,Region_C,0
3459,Black,Female,1.5,44,0.258,2.0,37000,Region_B,0
8723,White,Female,2.4,64,0.238,0.8,57000,Region_A,0
2414,White,Female,6.1,59,0.233,4.9,73000,Region_D,0
9892,White,Male,6.3,74,0.1,5.4,86000,Region_A,0
2765,White,Female,20.5,73,0.272,1.0,150000,Region_C,1
8384,Hispanic,Male,21.5,66,0.407,1.8,144000,Region_A,1
7402,Black,Female,4.1,47,0.363,2.6,51000,Region_C,0
2703,White,Female,9.4,64,0.599,4.2,81000,Region_A,0
6614,White,Male,6.7,84,0.3,3.2,80000,Region_D,1
7589,White,Male,20.0,100,0.194,1.8,166000,Region_C,1
9096,Hispanic,Male,1.1,34,0.1,0.7,36000,Region_D,0
5210,White,Male,8.1,78,0.465,2.8,94000,Region_B,1
153,White,Male,2.1,75,0.251,1.7,63000,Region_A,0
5842,White,Female,5.4,58,0.305,0.5,76000,Region_C,0
2585,Black,Male,5.2,50,0.694,0.5,58000,Region_D,0
8129,Hispanic,Male,0.9,44,0.65,0.7,36000,Region_D,0
7992,White,Female,6.0,62,0.451,2.5,78000,Region_D,0
4665,Hispanic,Male,3.9,68,0.491,1.0,64000,Region_B,0
4278,White,Male,1.4,56,0.39,3.7,48000,Region_C,0
9439,White,Female,6.1,49,0.208,1.8,63000,Region_A,0
9787,White,Male,7.8,73,0.129,0.5,86000,Region_C,0
8808,Hispanic,Male,15.0,43,0.299,0.5,92000,Region_B,0
7367,White,Female,5.3,57,0.26,0.8,74000,Region_A,0
793,White,Female,6.7,71,0.614,0.5,77000,Region_D,1
9881,White,Female,9.3,70,0.524,0.5,103000,Region_B,1
2278,White,Female,35.0,81,0.497,14.4,250000,Region_A,1
5260,Hispanic,Female,5.4,30,0.395,1.7,52000,Region_B,0
2353,Black,Male,14.1,36,0.345,6.5,85000,Region_D,1
8063,Asian,Female,5.7,78,0.573,4.4,91000,Region_D,1
5738,White,Female,1.1,37,0.556,1.2,43000,Region_D,0
7370,Asian,Male,10.6,81,0.341,2.6,95000,Region_B,1
8798,White,Female,27.1,78,0.852,1.6,209000,Region_C,1
585,Black,Male,3.8,44,0.273,4.0,54000,Region_C,0
8809,White,Male,35.0,100,0.69,1.0,250000,Region_C,1
1712,White,Male,4.0,36,0.465,2.5,43000,Region_C,0
2994,White,Male,0.9,62,0.403,6.2,52000,Region_C,0
1222,White,Male,11.1,55,0.779,2.8,82000,Region_C,0
5282,White,Female,2.8,60,0.189,2.0,56000,Region_A,0
4861,Black,Male,0.7,48,0.258,0.6,40000,Region_B,0
4057,Hispanic,Male,5.3,30,0.755,0.5,46000,Region_C,0
293,Hispanic,Male,4.9,50,0.141,7.3,55000,Region_D,0
7673,Hispanic,Female,7.4,35,0.162,1.2,70000,Region_B,0
7052,White,Male,0.4,63,0.208,0.5,44000,Region_A,0
9807,Black,Female,10.1,48,0.367,8.1,77000,Region_B,0
925,White,Female,18.0,58,0.481,0.5,133000,Region_C,1
6964,Black,Female,2.9,32,0.466,0.7,39000,Region_D,0
9204,White,Male,3.5,58,0.572,3.9,59000,Region_A,0
8137,White,Female,6.7,44,0.7,0.8,64000,Region_D,0
5218,Hispanic,Male,9.5,70,0.435,0.5,101000,Region_B,0
1123,Hispanic,Male,4.9,49,0.305,0.9,62000,Region_B,0
679,Asian,Male,4.2,52,0.373,2.5,52000,Region_A,0
210,White,Female,1.5,46,0.121,2.4,43000,Region_D,0
175,Black,Male,3.0,30,0.2,4.6,40000,Region_D,0
3819,Hispanic,Female,6.8,39,0.283,1.5,66000,Region_B,0
4227,White,Male,8.8,65,0.239,0.5,84000,Region_C,0
1719,Asian,Male,4.9,73,0.281,0.5,70000,Region_A,0
8400,Asian,Male,0.9,62,0.1,1.0,42000,Region_B,0
4261,White,Male,6.6,84,0.1,2.2,91000,Region_D,0
1879,White,Female,23.1,100,0.732,2.2,199000,Region_C,1
6378,Hispanic,Male,12.3,68,0.353,0.5,104000,Region_B,0
3141,White,Female,2.1,46,0.197,1.5,45000,Region_D,0
163,Black,Male,7.0,31,0.1,0.8,56000,Region_B,0
7047,Black,Female,0.2,33,0.105,1.8,38000,Region_D,0
9402,White,Male,5.7,50,0.568,4.3,59000,Region_D,0
7217,White,Male,8.6,71,0.441,3.8,93000,Region_A,1
5426,White,Female,1.0,30,0.219,0.5,35000,Region_C,0
2332,White,Female,1.3,58,0.197,0.7,52000,Region_C,0
3898,Hispanic,Male,7.2,64,0.395,0.5,88000,Region_D,0
5379,Hispanic,Female,7.0,43,0.126,8.2,61000,Region_C,0
3242,White,Male,4.2,51,0.247,0.5,61000,Region_D,0
5492,Hispanic,Male,0.9,63,0.265,3.4,44000,Region_B,0
7152,White,Male,0.6,54,0.553,0.5,42000,Region_A,0
566,Black,Female,4.7,30,0.204,2.9,52000,Region_B,0
5900,White,Male,1.3,58,0.67,1.7,53000,Region_C,0
7501,White,Male,28.6,96,0.784,0.9,244000,Region_A,1
4901,White,Male,12.8,80,0.74,1.5,133000,Region_B,1
3410,White,Female,7.3,70,0.53,3.2,86000,Region_B,1
9112,White,Male,7.8,74,0.168,2.8,87000,Region_C,0
4544,White,Male,9.1,68,0.171,3.6,97000,Region_A,0
7500,Black,Female,14.4,44,0.512,0.5,95000,Region_B,1
1932,White,Female,15.3,63,0.555,3.2,134000,Region_C,1
5206,White,Male,0.1,60,0.436,4.2,46000,Region_C,1
3253,Black,Male,14.5,56,0.256,4.6,123000,Region_C,0
3080,Asian,Female,6.7,59,0.398,2.3,72000,Region_B,0
3900,Hispanic,Male,29.8,88,0.36,0.5,198000,Region_B,1
5037,Black,Male,1.5,57,0.23,0.9,45000,Region_A,0
9641,White,Male,1.6,56,0.19,9.7,54000,Region_A,0
835,White,Male,1.9,80,0.305,0.5,65000,Region_A,0
7412,White,Male,0.3,81,0.33,0.8,50000,Region_B,0
758,White,Female,17.1,54,0.489,3.9,123000,Region_C,0
462,Black,Male,0.9,42,0.233,2.5,40000,Region_C,0
7842,White,Male,19.7,68,0.406,3.9,129000,Region_D,1
6567,Black,Male,9.5,30,0.502,1.4,66000,Region_D,0
116,Hispanic,Male,6.0,50,0.356,0.8,60000,Region_D,0
7361,Black,Female,2.7,30,0.17,0.5,42000,Region_D,0
3656,White,Female,12.5,64,0.458,8.5,100000,Region_B,1
9130,Asian,Male,0.7,88,0.432,1.2,63000,Region_A,1
5782,White,Female,2.1,48,0.463,3.3,42000,Region_D,0
8558,Black,Female,3.8,30,0.594,3.9,50000,Region_B,0
6122,White,Female,3.1,30,0.844,5.1,42000,Region_A,0
3166,White,Male,22.1,100,0.808,0.8,186000,Region_A,1
4296,White,Female,9.2,49,0.42,2.2,74000,Region_C,0
6404,Hispanic,Male,3.8,33,0.29,0.5,40000,Region_B,0
3841,White,Male,18.4,72,0.114,16.4,157000,Region_B,1
1927,Black,Male,0.3,30,0.209,0.6,35000,Region_D,0
8153,White,Male,2.7,55,0.458,0.5,46000,Region_A,0
6413,Hispanic,Female,35.0,46,0.85,11.8,194000,Region_B,1
85,White,Male,0.7,46,0.499,1.0,37000,Region_C,0
8577,Black,Female,1.8,30,0.576,2.9,38000,Region_B,0
4558,Black,Male,3.4,54,0.185,2.2,60000,Region_B,0
9028,White,Female,8.2,56,0.58,2.2,83000,Region_A,0
842,Black,Male,13.1,51,0.642,0.5,106000,Region_D,1
6129,White,Female,6.8,54,0.602,0.5,64000,Region_D,0
1522,Asian,Male,30.8,94,0.613,2.1,250000,Region_B,1
1100,White,Female,7.2,58,0.437,4.9,84000,Region_A,0
756,Hispanic,Female,1.0,32,0.49,1.4,39000,Region_B,0
3024,White,Female,1.8,30,0.44,0.5,35000,Region_D,0
7269,White,Male,3.0,61,0.39,2.7,58000,Region_B,0
5712,Asian,Female,0.7,62,0.445,0.5,47000,Region_B,0
6036,White,Male,13.8,54,0.199,7.1,106000,Region_B,0
4030,White,Male,26.3,100,0.839,2.8,230000,Region_B,1
4977,White,Male,0.5,70,0.27,4.7,43000,Region_C,0
7920,White,Female,1.0,58,0.111,1.7,50000,Region_D,0
9661,White,Female,0.8,36,0.313,1.4,41000,Region_B,0
6383,White,Male,6.2,82,0.359,4.2,86000,Region_A,1
6926,White,Female,1.0,30,0.708,0.5,35000,Region_D,0
9759,White,Female,2.2,44,0.342,4.4,42000,Region_A,0
8012,White,Female,7.8,57,0.506,0.7,74000,Region_B,0
6689,White,Male,5.0,85,0.279,5.0,84000,Region_D,1
1930,White,Male,2.6,65,0.823,1.5,53000,Region_A,0
534,White,Male,1.8,46,0.1,0.6,50000,Region_C,0
3891,Hispanic,Female,10.0,38,0.202,1.7,68000,Region_B,0
5776,White,Female,0.3,63,0.5,5.1,45000,Region_D,1
9476,Hispanic,Male,11.5,53,0.571,1.6,84000,Region_B,0
3257,Black,Male,1.8,41,0.568,0.5,42000,Region_D,0
9228,Hispanic,Male,9.3,48,0.265,0.5,89000,Region_B,0
2462,Hispanic,Female,10.2,41,0.684,1.0,71000,Region_B,0
6499,White,Male,13.6,87,0.547,1.8,150000,Region_A,1
7018,White,Male,26.0,96,0.747,1.8,237000,Region_B,1
8656,White,Female,10.8,70,0.502,0.9,98000,Region_D,0
5818,Black,Female,0.9,30,0.13,1.1,35000,Region_B,0
9259,Hispanic,Male,1.7,52,0.46,3.3,41000,Region_B,0
9132,Hispanic,Female,23.1,43,0.357,3.1,146000,Region_B,0
9046,White,Male,1.9,75,0.76,3.1,67000,Region_A,1
3398,Hispanic,Male,3.6,46,0.646,0.5,51000,Region_B,0
5176,Hispanic,Female,12.7,51,0.731,1.0,88000,Region_B,0
6113,Asian,Male,4.3,80,0.414,0.7,68000,Region_A,0
9880,White,Male,0.1,59,0.275,0.5,45000,Region_A,0
6442,White,Male,0.8,67,0.628,2.2,52000,Region_C,0
8885,Hispanic,Female,9.1,30,0.615,1.3,63000,Region_B,0
7030,White,Male,7.4,67,0.309,3.2,82000,Region_A,0
1583,Black,Female,1.1,30,0.13,0.9,35000,Region_C,0
1458,Black,Male,6.3,54,0.118,6.8,60000,Region_C,0
2231,Hispanic,Female,3.2,30,0.17,1.7,47000,Region_B,0
820,White,Male,1.9,54,0.598,2.0,53000,Region_A,0
382,Black,Female,2.0,30,0.446,1.1,35000,Region_D,0
2484,White,Male,0.3,50,0.273,1.7,35000,Region_B,0
3318,White,Male,8.5,85,0.218,0.5,89000,Region_D,0
2846,White,Male,2.4,52,0.632,0.5,49000,Region_B,0
141,Asian,Male,13.3,95,0.595,3.2,159000,Region_D,1
3875,White,Male,10.3,90,0.504,0.5,106000,Region_D,1
8367,White,Female,5.0,41,0.259,0.9,55000,Region_A,0
8726,Black,Male,4.1,44,0.1,7.3,49000,Region_D,0
1412,White,Male,3.1,67,0.66,5.8,70000,Region_B,0
121,Hispanic,Male,8.0,59,0.241,0.5,86000,Region_B,0
4486,Hispanic,Male,18.8,64,0.707,3.3,142000,Region_B,1
4012,White,Female,12.0,61,0.844,17.9,94000,Region_B,1
2577,Asian,Male,3.3,74,0.469,1.5,66000,Region_A,1
8802,White,Female,3.1,39,0.43,16.2,46000,Region_D,1
6885,Asian,Male,8.2,85,0.521,0.7,114000,Region_A,0
2337,White,Male,18.4,91,0.566,0.8,167000,Region_C,1
7963,White,Male,0.1,64,0.51,1.6,43000,Region_C,0
501,Black,Male,3.5,41,0.121,1.8,52000,Region_B,0
426,White,Female,5.4,69,0.372,0.5,77000,Region_A,0
2625,White,Male,0.6,73,0.326,8.2,51000,Region_D,1
2797,White,Female,4.2,68,0.186,2.9,69000,Region_B,0
1133,White,Male,4.6,66,0.352,0.5,62000,Region_B,0
600,White,Male,28.2,82,0.598,7.4,195000,Region_B,1
3217,White,Male,8.2,79,0.442,5.6,85000,Region_D,1
6784,White,Male,0.3,60,0.325,0.5,42000,Region_C,0
2040,White,Male,7.0,58,0.729,1.1,64000,Region_C,1
957,White,Male,9.5,63,0.328,1.6,82000,Region_A,0
4815,Hispanic,Female,12.8,55,0.284,0.5,89000,Region_A,0
8345,Asian,Male,8.4,75,0.124,1.7,94000,Region_A,0
8352,White,Female,7.5,49,0.473,4.7,74000,Region_B,0
2664,Black,Female,6.3,30,0.508,3.4,53000,Region_B,0
1483,White,Female,0.6,45,0.254,2.2,38000,Region_A,0
5103,White,Male,7.4,75,0.268,4.1,77000,Region_B,0
1263,White,Female,18.9,69,0.64,1.9,130000,Region_D,1
2554,Asian,Female,5.0,56,0.4,0.5,67000,Region_A,0
5299,White,Female,2.9,46,0.348,1.5,48000,Region_B,0
9973,Asian,Male,2.4,66,0.67,0.6,66000,Region_B,0
2211,Hispanic,Female,3.9,44,0.336,1.3,51000,Region_D,0
2862,White,Female,1.3,32,0.253,0.5,41000,Region_D,0
2155,White,Female,35.0,92,0.412,17.5,250000,Region_C,1
4618,Hispanic,Male,0.2,45,0.252,0.9,42000,Region_B,0
4373,White,Female,0.3,67,0.1,3.1,44000,Region_A,0
2015,White,Male,3.8,48,0.38,8.3,59000,Region_B,0
8350,Black,Male,2.5,30,0.32,0.5,41000,Region_D,0
3551,Hispanic,Male,12.6,46,0.378,4.5,104000,Region_D,0
967,Black,Male,7.9,41,0.647,0.5,74000,Region_C,1
3878,Hispanic,Male,8.7,60,0.498,1.2,84000,Region_B,0
5097,Hispanic,Male,4.6,47,0.274,0.7,60000,Region_B,0
8071,White,Female,2.1,55,0.395,1.1,55000,Region_B,0
817,Black,Female,3.6,30,0.468,2.6,42000,Region_C,0
4763,Hispanic,Male,2.2,47,0.263,1.6,42000,Region_A,0
1228,White,Female,1.0,46,0.6,3.8,43000,Region_D,0
335,White,Male,12.9,79,0.775,11.5,111000,Region_A,1
1808,White,Male,3.0,89,0.54,1.5,83000,Region_C,1
