applicant_id,race,gender,years_experience,interview_score,skills_match,previous_tenure,salary_requested,location_region,hired
5853,Hispanic,Male,5.2,84,0.1,2.0,74000,Region_B,0
5854,Hispanic,Female,8.6,44,0.291,5.6,63000,Region_B,0
5855,White,Male,4.0,43,0.602,4.9,54000,Region_C,0
5856,Hispanic,Male,3.9,30,0.393,0.5,39000,Region_B,0
5857,White,Female,5.4,64,0.268,3.0,78000,Region_C,0
5858,White,Male,4.0,96,0.144,4.3,78000,Region_C,1
5859,White,Male,19.7,81,0.803,1.0,155000,Region_B,1
5860,Black,Male,11.9,43,0.5,0.5,91000,Region_D,0
5861,White,Male,4.9,72,0.488,2.6,65000,Region_B,0
5862,White,Female,0.0,40,0.1,3.7,36000,Region_A,0
5863,White,Female,16.3,38,0.699,1.6,93000,Region_A,0
5864,White,Male,1.1,75,0.13,2.1,48000,Region_C,0
5865,Black,Female,1.5,30,0.1,0.5,35000,Region_C,0
5866,White,Male,1.3,75,0.102,5.8,58000,Region_C,0
5867,Black,Female,1.1,30,0.301,4.2,37000,Region_A,0
5868,White,Female,11.4,64,0.794,8.4,90000,Region_B,1
5869,Hispanic,Female,5.1,48,0.486,8.7,68000,Region_A,0
5870,Black,Male,19.5,69,0.335,7.7,133000,Region_B,1
5871,White,Male,2.1,67,0.506,0.5,59000,Region_C,0
5872,White,Male,5.3,70,0.428,2.3,71000,Region_D,0
5873,Black,Female,20.8,53,0.623,0.5,142000,Region_B,1
5874,Hispanic,Male,11.8,63,0.511,0.5,112000,Region_A,0
5875,White,Male,10.4,58,0.598,0.5,80000,Region_B,0
5876,White,Female,1.5,36,0.247,4.0,43000,Region_A,0
5877,Hispanic,Male,9.9,30,0.169,4.0,59000,Region_B,0
5878,Black,Male,2.7,46,0.288,2.7,49000,Region_D,0
5879,White,Male,6.0,64,0.631,1.4,71000,Region_C,1
5880,White,Male,7.5,80,0.217,0.5,88000,Region_B,0
5881,White,Male,7.5,75,0.862,1.1,80000,Region_D,1
5882,Black,Male,8.1,31,0.352,1.2,64000,Region_B,0
5883,White,Male,8.7,70,0.555,1.3,87000,Region_C,1
5884,Asian,Male,0.6,65,0.326,1.4,48000,Region_B,0
5885,White,Female,4.3,47,0.534,2.4,48000,Region_B,0
5886,White,Male,8.7,82,0.501,0.5,105000,Region_C,1
5887,White,Female,2.5,82,0.574,5.5,69000,Region_A,1
5888,Asian,Male,3.1,86,0.196,1.9,62000,Region_A,0
5889,Hispanic,Male,0.9,44,0.1,3.9,41000,Region_B,0
5890,White,Female,3.8,69,0.14,1.6,70000,Region_C,0
5891,Black,Male,27.0,85,0.573,5.4,188000,Region_D,1
5892,Black,Male,2.1,30,0.1,4.0,35000,Region_B,0
5893,White,Female,5.3,70,0.366,2.4,68000,Region_D,0
5894,White,Female,9.6,70,0.543,1.6,93000,Region_C,1
5895,White,Male,0.1,76,0.414,1.7,49000,Region_D,0
5896,White,Male,18.5,93,0.767,0.8,149000,Region_C,1
5897,Asian,Female,3.5,59,0.234,2.9,68000,Region_B,0
5898,White,Female,14.3,90,0.593,0.5,150000,Region_B,1
5899,Asian,Male,0.3,74,0.612,1.2,45000,Region_A,0
5900,White,Male,1.3,58,0.67,1.7,53000,Region_C,0
5901,Black,Male,2.4,42,0.231,0.9,43000,Region_D,0
5902,White,Male,3.4,77,0.1,1.6,66000,Region_A,0
5903,White,Male,15.1,80,0.652,0.7,119000,Region_D,1
5904,White,Male,0.1,66,0.16,0.5,45000,Region_C,0
5905,White,Male,8.2,72,0.597,1.7,80000,Region_C,1
5906,Black,Male,0.9,30,0.306,5.2,37000,Region_D,0
5907,White,Female,12.2,54,0.404,0.7,91000,Region_A,0
5908,Hispanic,Male,10.1,38,0.284,0.7,69000,Region_B,0
5909,White,Male,5.5,86,0.536,5.6,89000,Region_A,1
5910,White,Male,1.9,61,0.46,0.7,56000,Region_D,0
5911,White,Female,7.1,30,0.1,1.4,59000,Region_B,0
5912,Asian,Female,1.2,63,0.37,0.5,54000,Region_B,0
5913,Black,Female,1.2,30,0.54,0.5,37000,Region_B,0
5914,White,Male,7.9,48,0.14,3.1,82000,Region_D,0
5915,White,Female,33.3,78,0.774,0.9,240000,Region_D,1
5916,White,Male,17.7,71,0.497,3.3,157000,Region_C,1
5917,Asian,Male,7.3,69,0.71,1.6,96000,Region_D,0
5918,Black,Female,4.2,41,0.179,0.5,47000,Region_B,0
5919,White,Female,35.0,88,0.565,3.4,250000,Region_D,1
5920,Black,Female,4.4,30,0.191,0.5,49000,Region_B,0
5921,White,Female,3.8,67,0.186,4.8,72000,Region_A,0
5922,Asian,Female,17.3,83,0.834,1.2,144000,Region_B,1
5923,White,Male,2.1,43,0.387,2.7,44000,Region_A,0
5924,Black,Male,0.6,30,0.394,2.0,35000,Region_B,0
5925,White,Male,8.0,74,0.53,0.6,99000,Region_B,1
5926,Black,Female,0.6,30,0.181,0.5,35000,Region_A,0
5927,Hispanic,Male,3.1,71,0.487,3.2,72000,Region_B,0
5928,Black,Female,3.0,30,0.512,0.5,44000,Region_C,0
5929,Black,Male,4.9,30,0.105,1.4,46000,Region_B,0
5930,Hispanic,Male,32.2,67,0.693,0.5,230000,Region_B,1
5931,White,Male,2.0,75,0.577,0.6,65000,Region_A,0
5932,White,Male,3.8,58,0.255,2.5,54000,Region_A,0
5933,White,Female,1.0,55,0.292,2.1,46000,Region_A,0
5934,Asian,Male,7.6,64,0.305,3.1,70000,Region_B,0
5935,White,Male,10.4,74,0.474,2.5,100000,Region_A,1
5936,Black,Male,4.1,30,0.115,3.0,49000,Region_D,0
5937,Black,Male,1.8,32,0.409,1.1,37000,Region_D,0
5938,White,Male,7.8,61,0.174,0.7,72000,Region_D,0
5939,White,Male,6.2,81,0.526,0.5,88000,Region_B,1
5940,White,Female,1.3,45,0.508,0.5,49000,Region_C,0
5941,White,Male,4.2,64,0.242,0.5,64000,Region_A,0
5942,White,Male,4.6,66,0.532,0.5,77000,Region_A,0
5943,White,Female,28.5,100,0.72,3.0,250000,Region_B,1
5944,Hispanic,Male,12.7,69,0.431,0.5,118000,Region_D,0
5945,Asian,Male,10.8,91,0.479,1.6,105000,Region_C,1
5946,White,Male,17.6,63,0.881,6.0,137000,Region_D,1
5947,White,Male,10.6,66,0.93,0.5,102000,Region_C,1
5948,White,Female,16.5,83,0.564,6.0,151000,Region_B,1
5949,Black,Male,0.4,30,0.271,0.5,35000,Region_D,0
5950,Hispanic,Female,3.6,37,0.181,0.5,51000,Region_B,0
5951,White,Female,9.7,48,0.407,0.9,89000,Region_A,0
5952,White,Male,7.0,58,0.562,1.1,79000,Region_A,0
5953,Hispanic,Male,1.3,65,0.144,0.7,46000,Region_B,0
5954,Black,Male,2.6,45,0.294,1.8,52000,Region_C,0
5955,White,Male,3.1,77,0.338,3.5,60000,Region_C,0
5956,Black,Female,1.7,33,0.266,0.5,42000,Region_B,0
5957,White,Female,3.0,51,0.625,0.5,55000,Region_D,0
5958,White,Male,5.8,60,0.321,3.7,67000,Region_B,0
5959,Hispanic,Male,13.0,54,0.581,4.2,102000,Region_B,0
5960,Hispanic,Male,9.1,52,0.228,8.7,88000,Region_B,0
5961,White,Female,12.7,85,0.68,1.2,128000,Region_A,1
5962,Asian,Female,15.4,59,0.736,1.0,115000,Region_B,0
5963,White,Female,3.8,47,0.248,2.1,49000,Region_C,0
5964,Hispanic,Male,2.9,36,0.1,0.5,43000,Region_B,0
5965,White,Female,0.4,62,0.158,2.6,46000,Region_B,0
5966,Hispanic,Male,17.9,86,0.539,2.5,140000,Region_B,1
5967,Asian,Male,0.6,74,0.406,2.6,55000,Region_B,0
5968,White,Male,10.8,79,0.299,0.6,124000,Region_B,1
5969,Asian,Male,3.9,75,0.123,1.5,76000,Region_A,0
5970,Hispanic,Female,17.6,57,0.49,0.9,123000,Region_D,0
5971,Hispanic,Female,3.2,44,0.394,0.6,43000,Region_A,0
5972,White,Male,13.6,82,0.366,2.9,128000,Region_B,1
5973,Hispanic,Female,2.0,40,0.235,1.2,38000,Region_B,0
5974,Hispanic,Male,2.4,55,0.51,3.1,56000,Region_B,0
5975,White,Female,6.4,35,0.443,0.7,51000,Region_A,0
5976,Asian,Female,35.0,98,0.85,3.3,250000,Region_A,1
5977,White,Male,5.8,72,0.291,0.5,79000,Region_A,0
5978,White,Female,19.4,77,0.604,1.7,144000,Region_C,1
5979,White,Male,12.3,74,0.922,1.6,106000,Region_B,1
5980,White,Male,12.7,78,0.344,2.0,137000,Region_A,0
5981,Black,Female,3.1,30,0.375,6.1,40000,Region_D,0
5982,White,Female,3.4,32,0.202,5.7,50000,Region_B,0
5983,Asian,Female,1.5,71,0.402,0.5,51000,Region_A,0
5984,White,Female,23.4,63,0.926,2.5,178000,Region_A,1
5985,White,Male,25.6,89,0.973,1.9,190000,Region_B,1
5986,White,Male,11.0,65,0.825,1.5,90000,Region_D,1
5987,White,Female,2.5,71,0.4,3.2,56000,Region_A,0
5988,Asian,Male,2.3,71,0.285,0.5,58000,Region_A,0
5989,Black,Female,24.6,46,0.694,6.6,128000,Region_D,1
5990,Hispanic,Male,0.5,53,0.602,3.9,44000,Region_B,0
5991,White,Female,13.1,90,0.722,4.1,133000,Region_C,1
5992,White,Male,3.5,70,0.124,1.3,66000,Region_C,0
5993,White,Female,3.8,49,0.441,0.5,58000,Region_C,0
5994,White,Female,12.6,72,0.57,0.5,113000,Region_B,1
5995,White,Female,0.7,31,0.235,2.6,35000,Region_B,0
5996,Black,Male,2.7,37,0.68,0.5,43000,Region_B,0
5997,White,Female,21.4,98,0.903,2.4,196000,Region_D,1
5998,Hispanic,Female,7.1,41,0.566,4.4,58000,Region_B,0
5999,White,Female,9.9,62,0.856,2.4,92000,Region_A,1
6000,White,Female,10.0,61,0.194,1.3,81000,Region_A,0
6001,Black,Male,0.4,30,0.363,0.5,35000,Region_B,0
6002,White,Male,1.8,67,0.736,1.7,61000,Region_C,1
6003,Hispanic,Male,4.5,58,0.319,0.5,55000,Region_B,0
6004,Black,Male,2.9,33,0.219,6.4,37000,Region_B,0
6005,White,Female,3.7,30,0.246,0.5,43000,Region_A,0
6006,Asian,Male,12.4,89,0.48,9.9,145000,Region_A,1
6007,White,Male,0.1,87,0.126,0.5,56000,Region_C,0
6008,White,Male,8.6,67,0.457,2.5,95000,Region_D,1
6009,Black,Male,0.0,30,0.603,0.5,35000,Region_B,0
6010,White,Male,0.5,70,0.368,3.5,54000,Region_B,0
6011,Hispanic,Male,3.5,68,0.349,2.8,62000,Region_B,0
6012,Hispanic,Male,12.4,64,0.62,0.5,114000,Region_B,1
6013,Asian,Male,1.3,92,0.504,1.8,72000,Region_D,1
6014,White,Female,5.7,65,0.553,6.3,70000,Region_C,0
6015,White,Male,9.1,80,0.512,0.8,99000,Region_D,1
6016,Hispanic,Male,1.8,39,0.593,2.6,38000,Region_B,0
6017,White,Female,5.1,59,0.191,4.1,59000,Region_C,0
6018,White,Female,17.1,69,0.276,1.9,145000,Region_A,1
6019,White,Female,5.1,54,0.688,0.5,66000,Region_C,0
6020,White,Female,1.2,48,0.336,0.5,46000,Region_A,0
6021,White,Male,7.9,73,0.363,1.9,81000,Region_D,1
6022,Hispanic,Female,5.3,30,0.213,1.4,54000,Region_B,0
6023,Hispanic,Male,0.2,53,0.423,0.5,39000,Region_B,0
6024,White,Male,0.8,52,0.16,0.7,45000,Region_C,0
6025,White,Female,1.2,48,0.329,1.0,48000,Region_A,0
6026,White,Male,1.2,67,0.471,3.6,54000,Region_C,0
6027,Hispanic,Female,1.8,30,0.249,4.7,35000,Region_D,0
6028,White,Female,4.3,31,0.556,2.3,47000,Region_D,0
6029,Black,Male,2.9,32,0.345,0.5,40000,Region_B,0
6030,White,Female,15.6,50,0.81,4.4,109000,Region_D,1
6031,Black,Male,5.9,49,0.1,6.4,56000,Region_D,0
6032,White,Male,16.7,67,0.449,0.5,150000,Region_C,1
6033,Hispanic,Female,4.4,54,0.358,0.6,63000,Region_D,0
6034,White,Male,0.8,62,0.116,1.7,46000,Region_D,0
6035,Black,Female,3.4,30,0.1,0.5,41000,Region_B,0
6036,White,Male,13.8,54,0.199,7.1,106000,Region_B,0
6037,Black,Male,1.3,37,0.796,0.5,41000,Region_A,0
6038,Hispanic,Female,0.6,31,0.272,3.5,35000,Region_D,0
6039,White,Female,2.8,37,0.343,4.1,46000,Region_D,0
6040,Hispanic,Male,3.3,48,0.1,0.5,58000,Region_D,0
6041,Black,Male,2.3,31,0.233,0.5,44000,Region_A,0
6042,White,Female,1.0,48,0.117,2.4,39000,Region_A,0
6043,White,Male,2.3,64,0.602,1.2,54000,Region_A,0
6044,White,Female,8.1,53,0.236,0.8,83000,Region_C,0
6045,Black,Male,3.0,40,0.1,4.9,44000,Region_C,0
6046,Hispanic,Female,5.9,37,0.27,0.5,61000,Region_B,0
6047,White,Female,5.4,61,0.617,4.7,74000,Region_C,0
6048,White,Male,6.4,62,0.634,2.3,68000,Region_A,0
6049,Hispanic,Female,1.7,30,0.1,0.5,40000,Region_B,0
6050,Asian,Female,5.3,55,0.336,1.2,72000,Region_B,0
6051,White,Female,0.2,67,0.211,1.5,53000,Region_D,0
6052,Asian,Male,4.6,86,0.56,0.5,74000,Region_D,0
6053,White,Female,6.0,71,0.543,0.5,91000,Region_D,1
6054,White,Female,1.4,66,0.1,0.7,52000,Region_D,0
6055,Hispanic,Female,1.8,30,0.101,0.8,35000,Region_D,0
6056,White,Female,1.7,55,0.419,3.2,52000,Region_C,0
6057,White,Male,0.6,63,0.554,6.7,50000,Region_C,1
6058,White,Female,3.0,61,0.698,0.5,60000,Region_A,0
6059,Hispanic,Male,25.9,70,0.648,0.5,163000,Region_A,1
6060,Hispanic,Male,2.9,48,0.241,8.2,44000,Region_B,0
6061,White,Male,4.9,68,0.47,0.5,76000,Region_C,0
6062,White,Male,8.5,78,0.275,4.1,93000,Region_A,1
6063,White,Male,8.4,79,0.713,4.4,86000,Region_C,1
6064,White,Male,23.9,90,0.675,0.5,226000,Region_B,1
6065,White,Male,15.6,81,0.669,6.3,158000,Region_B,1
6066,Hispanic,Female,9.3,45,0.522,0.5,79000,Region_A,0
6067,White,Male,24.2,100,0.746,7.5,199000,Region_D,1
6068,White,Male,2.1,43,0.303,0.9,52000,Region_A,0
6069,White,Male,7.7,59,0.157,4.0,73000,Region_D,0
6070,White,Male,17.5,90,0.51,7.3,137000,Region_A,1
6071,Asian,Male,8.0,82,0.258,0.5,109000,Region_A,0
6072,White,Female,26.7,83,0.808,3.7,187000,Region_A,1
6073,White,Female,0.7,58,0.254,0.9,47000,Region_A,0
6074,White,Female,4.1,57,0.333,4.6,56000,Region_D,0
6075,White,Female,26.7,74,0.672,3.3,189000,Region_C,1
6076,White,Male,3.8,73,0.246,1.2,66000,Region_A,0
6077,White,Male,10.8,74,0.707,0.5,103000,Region_A,1
6078,White,Male,0.2,56,0.274,0.7,40000,Region_A,0
6079,White,Female,8.4,67,0.229,15.2,76000,Region_B,1
6080,White,Male,21.8,94,0.681,8.7,176000,Region_A,1
6081,White,Female,3.4,56,0.563,0.9,66000,Region_A,0
6082,Asian,Male,0.2,90,0.452,1.9,48000,Region_A,1
6083,White,Male,0.2,77,0.388,12.5,44000,Region_B,1
6084,White,Female,15.7,80,0.654,4.4,120000,Region_D,1
6085,White,Female,9.0,91,0.197,1.3,111000,Region_D,1
6086,White,Female,0.8,49,0.474,0.5,36000,Region_B,0
6087,Hispanic,Female,0.3,30,0.262,3.0,35000,Region_D,0
6088,White,Female,11.5,73,0.294,1.1,104000,Region_C,0
6089,Black,Female,9.1,30,0.494,0.5,71000,Region_B,0
6090,White,Female,0.9,51,0.157,0.5,42000,Region_A,0
6091,White,Male,2.9,53,0.433,0.5,59000,Region_C,0
6092,Hispanic,Female,9.0,49,0.254,0.5,82000,Region_B,0
6093,White,Female,5.2,38,0.132,1.9,62000,Region_B,0
6094,White,Male,25.1,89,0.516,7.0,202000,Region_B,1
6095,White,Female,4.6,54,0.111,5.6,70000,Region_B,0
6096,Hispanic,Female,6.7,34,0.573,3.1,60000,Region_D,0
6097,White,Male,5.7,47,0.314,0.5,60000,Region_C,0
6098,Hispanic,Male,19.2,44,0.164,11.0,115000,Region_B,0
6099,White,Male,4.1,57,0.453,0.5,65000,Region_A,0
6100,Hispanic,Female,1.5,40,0.147,2.2,46000,Region_A,0
6101,White,Female,2.8,56,0.559,9.4,53000,Region_B,0
6102,Black,Male,12.0,47,0.629,6.8,101000,Region_B,1
6103,White,Male,5.5,57,0.685,3.3,67000,Region_C,1
6104,Asian,Male,3.6,78,0.257,1.8,76000,Region_D,0
6105,White,Female,5.5,34,0.63,20.0,60000,Region_A,0
6106,White,Male,1.1,34,0.431,2.1,35000,Region_C,0
6107,White,Male,0.0,58,0.278,3.6,39000,Region_C,0
6108,White,Female,2.3,45,0.361,0.5,49000,Region_C,0
6109,White,Male,7.4,82,0.573,2.9,98000,Region_A,1
6110,Asian,Male,10.1,83,0.56,0.5,121000,Region_D,1
6111,Asian,Male,14.3,100,0.46,6.0,153000,Region_A,1
6112,White,Male,20.9,79,0.599,2.3,179000,Region_B,1
6113,Asian,Male,4.3,80,0.414,0.7,68000,Region_A,0
6114,White,Female,9.5,57,0.498,0.9,87000,Region_A,0
6115,White,Female,0.5,67,0.311,8.0,41000,Region_D,0
6116,Black,Female,0.3,30,0.258,4.1,35000,Region_D,0
6117,Black,Female,0.7,32,0.348,2.7,40000,Region_B,0
6118,Asian,Male,4.9,62,0.843,1.8,61000,Region_B,1
6119,White,Male,1.9,59,0.255,1.1,46000,Region_D,0
6120,Black,Male,2.1,35,0.291,1.8,41000,Region_B,0
6121,White,Female,7.3,73,0.299,2.2,86000,Region_A,0
6122,White,Female,3.1,30,0.844,5.1,42000,Region_A,0
6123,White,Male,6.5,65,0.464,9.9,73000,Region_D,1
6124,Asian,Male,4.3,70,0.17,6.7,62000,Region_B,0
6125,Hispanic,Male,1.2,30,0.357,1.9,40000,Region_D,0
6126,Hispanic,Male,0.5,38,0.282,0.8,35000,Region_B,0
6127,White,Female,1.9,33,0.2,3.2,38000,Region_A,0
6128,White,Male,0.5,34,0.617,3.1,35000,Region_C,0
6129,White,Female,6.8,54,0.602,0.5,64000,Region_D,0
6130,White,Male,12.7,72,0.355,5.9,105000,Region_B,1
6131,White,Female,2.9,50,0.1,5.7,44000,Region_C,0
6132,Hispanic,Female,2.9,38,0.401,2.3,46000,Region_A,0
6133,White,Female,11.9,53,0.264,3.8,95000,Region_A,0
6134,White,Male,2.0,85,0.217,0.5,59000,Region_A,0
6135,White,Male,1.0,62,0.1,2.1,48000,Region_A,0
6136,White,Male,5.6,83,0.374,2.6,89000,Region_A,1
6137,White,Male,8.3,51,0.253,1.4,71000,Region_D,0
6138,Asian,Female,6.6,55,0.76,0.5,68000,Region_A,0
6139,Black,Female,6.9,38,0.407,1.0,65000,Region_B,0
6140,Hispanic,Male,0.4,41,0.629,4.3,38000,Region_D,0
6141,White,Male,4.5,54,0.55,3.8,61000,Region_A,0
6142,White,Male,2.2,42,0.241,1.0,50000,Region_B,0
6143,White,Female,10.0,70,0.573,0.7,86000,Region_C,0
6144,Hispanic,Female,12.2,53,0.142,0.6,96000,Region_B,0
6145,Hispanic,Male,2.2,49,0.337,2.0,51000,Region_A,0
6146,White,Male,0.8,56,0.164,2.4,42000,Region_C,0
6147,White,Female,2.1,38,0.467,4.8,40000,Region_A,0
6148,White,Female,0.8,50,0.5,0.8,43000,Region_B,0
6149,Black,Male,2.4,30,0.237,0.5,38000,Region_B,0
6150,Asian,Female,5.5,55,0.406,0.8,65000,Region_B,0
6151,White,Female,25.6,94,0.457,7.3,228000,Region_C,1
6152,White,Female,3.6,31,0.369,1.3,43000,Region_D,0
6153,White,Female,1.7,59,0.228,1.2,44000,Region_A,0
6154,White,Male,1.5,81,0.623,3.7,52000,Region_D,1
6155,White,Female,1.3,61,0.144,2.8,50000,Region_D,0
6156,White,Male,1.7,68,0.13,1.4,62000,Region_A,0
6157,Hispanic,Male,9.7,49,0.325,0.5,75000,Region_B,0
6158,Black,Male,0.4,30,0.456,2.2,35000,Region_A,0
6159,White,Male,35.0,75,0.714,17.1,250000,Region_C,1
6160,Hispanic,Male,5.0,50,0.532,1.4,66000,Region_B,0
6161,White,Male,6.3,64,0.269,0.5,84000,Region_D,0
6162,White,Female,3.1,45,0.541,5.0,50000,Region_A,0
6163,White,Female,8.3,59,0.772,0.5,72000,Region_C,0
6164,White,Male,5.1,68,0.478,6.0,65000,Region_A,1
6165,White,Male,3.2,57,0.248,4.2,65000,Region_C,0
6166,White,Female,2.2,71,0.597,2.4,65000,Region_B,0
6167,White,Male,20.8,94,0.741,8.2,192000,Region_D,1
6168,Asian,Female,2.5,71,0.347,0.7,52000,Region_B,0
6169,White,Male,4.6,65,0.472,4.9,59000,Region_C,0
6170,White,Female,3.0,59,0.1,1.9,52000,Region_D,0
6171,White,Male,0.7,51,0.229,0.5,45000,Region_D,0
6172,Black,Female,1.1,31,0.441,0.5,41000,Region_B,0
6173,White,Female,1.5,49,0.1,3.4,46000,Region_D,0
6174,Hispanic,Female,7.0,30,0.1,3.8,62000,Region_B,0
6175,White,Female,3.7,53,0.403,5.0,62000,Region_C,0
6176,White,Male,12.2,72,0.697,0.7,104000,Region_A,1
6177,White,Female,8.7,87,0.182,7.0,108000,Region_A,1
6178,White,Male,1.7,69,0.152,1.5,59000,Region_C,0
6179,White,Female,5.8,75,0.51,13.3,76000,Region_A,1
6180,White,Male,10.9,88,0.415,2.1,123000,Region_D,1
6181,Black,Female,5.5,30,0.332,0.5,45000,Region_D,0
6182,White,Female,6.5,52,0.501,0.5,75000,Region_A,0
6183,White,Male,10.8,53,0.797,3.5,84000,Region_D,1
6184,Asian,Male,0.5,59,0.393,0.5,42000,Region_A,0
6185,White,Male,10.5,81,0.485,5.8,119000,Region_B,1
6186,Hispanic,Female,1.9,30,0.1,0.5,41000,Region_D,0
6187,Hispanic,Male,5.7,54,0.267,2.6,71000,Region_B,0
6188,White,Female,2.0,30,0.1,1.5,37000,Region_D,0
6189,White,Female,12.8,70,0.681,3.7,128000,Region_C,1
6190,White,Female,4.6,68,0.655,0.5,72000,Region_A,0
6191,Black,Female,5.7,30,0.343,0.5,49000,Region_B,0
6192,Black,Male,9.9,49,0.162,6.8,78000,Region_B,0
6193,Hispanic,Female,13.3,63,0.839,1.8,96000,Region_D,1
6194,Asian,Female,9.5,88,0.473,2.6,100000,Region_B,1
6195,Black,Female,0.9,30,0.254,0.5,36000,Region_B,0
6196,White,Male,15.4,89,0.767,9.1,139000,Region_D,1
6197,White,Female,6.8,74,0.273,0.6,79000,Region_C,0
6198,Hispanic,Male,6.3,55,0.404,4.8,60000,Region_B,0
6199,White,Female,17.9,85,0.708,0.5,174000,Region_B,1
6200,White,Female,2.0,51,0.584,4.3,45000,Region_B,0
6201,Black,Female,1.5,30,0.237,3.7,35000,Region_A,0
6202,White,Female,5.1,48,0.529,4.0,69000,Region_C,0
6203,Asian,Male,11.3,80,0.617,1.1,114000,Region_A,1
6204,Black,Female,3.3,30,0.109,0.5,44000,Region_B,0
6205,White,Female,7.1,49,0.804,2.0,60000,Region_D,0
6206,Asian,Male,4.9,72,0.256,2.8,74000,Region_C,0
6207,White,Female,6.6,66,0.1,4.7,77000,Region_B,0
6208,White,Male,13.8,100,0.226,2.5,165000,Region_A,1
6209,White,Female,1.4,30,0.192,1.7,37000,Region_B,0
6210,White,Male,9.5,96,0.611,8.5,130000,Region_B,1
6211,White,Female,10.9,59,0.599,0.5,102000,Region_D,1
6212,White,Male,4.7,78,0.399,1.0,65000,Region_C,0
6213,White,Male,3.1,79,0.126,1.4,77000,Region_C,0
6214,White,Male,0.1,80,0.169,2.1,45000,Region_B,0
6215,Hispanic,Male,10.7,47,0.13,0.5,72000,Region_D,0
6216,Hispanic,Female,2.4,31,0.274,3.4,38000,Region_D,0
6217,White,Male,3.5,65,0.146,0.9,61000,Region_B,0
6218,White,Female,2.9,48,0.489,0.5,47000,Region_B,0
6219,White,Female,4.9,71,0.495,2.3,73000,Region_C,1
6220,White,Female,8.5,58,0.284,0.5,94000,Region_B,0
6221,Hispanic,Female,8.7,30,0.529,0.5,63000,Region_B,0
6222,Black,Male,3.1,30,0.262,4.1,37000,Region_D,0
6223,White,Male,8.7,52,0.19,4.7,88000,Region_A,0
6224,White,Male,10.2,70,0.541,1.0,88000,Region_C,1
6225,White,Male,2.8,73,0.1,1.3,62000,Region_C,0
6226,Black,Female,0.6,30,0.477,1.4,35000,Region_D,0
6227,White,Male,18.0,77,0.651,3.4,159000,Region_A,1
6228,Asian,Female,8.1,63,0.54,1.0,89000,Region_A,0
6229,Hispanic,Male,7.0,53,0.358,0.9,74000,Region_B,0
6230,White,Female,0.4,56,0.276,3.0,45000,Region_C,0
6231,White,Male,13.6,87,0.305,4.1,145000,Region_D,1
6232,Asian,Male,6.8,100,0.26,8.4,93000,Region_A,1
6233,White,Female,13.3,66,0.782,1.0,129000,Region_D,1
6234,White,Male,29.4,100,0.806,6.1,250000,Region_C,1
6235,White,Female,22.2,56,0.692,13.6,154000,Region_C,1
6236,Hispanic,Female,11.5,40,0.523,0.5,82000,Region_B,0
6237,Black,Male,0.1,30,0.489,0.5,35000,Region_A,0
6238,Black,Female,11.9,30,0.531,13.6,75000,Region_B,1
6239,Hispanic,Male,0.5,37,0.565,0.5,35000,Region_D,0
6240,Hispanic,Female,11.3,43,0.452,0.9,92000,Region_D,0
6241,Asian,Male,2.7,66,0.423,0.5,52000,Region_D,0
6242,White,Female,6.6,88,0.592,2.4,94000,Region_C,1
6243,White,Male,0.3,68,0.171,3.9,43000,Region_D,0
6244,Hispanic,Male,9.9,79,0.58,0.5,94000,Region_B,1
6245,Hispanic,Male,0.8,62,0.374,0.5,42000,Region_B,0
6246,Black,Male,3.3,30,0.508,0.5,48000,Region_B,0
6247,White,Male,13.6,78,0.301,1.6,120000,Region_D,1
6248,Hispanic,Female,7.0,34,0.201,3.7,56000,Region_A,0
6249,Black,Female,0.0,30,0.389,0.5,35000,Region_B,0
6250,White,Male,4.1,54,0.432,6.1,65000,Region_C,0
6251,White,Male,0.3,56,0.486,3.4,47000,Region_D,0
6252,White,Male,9.0,76,0.687,0.5,103000,Region_A,1
6253,White,Male,27.8,98,0.765,1.7,250000,Region_B,1
6254,White,Male,8.5,74,0.499,7.3,98000,Region_D,1
6255,White,Male,2.0,63,0.252,4.3,59000,Region_C,0
6256,White,Female,3.1,63,0.213,1.6,57000,Region_A,0
6257,Black,Female,20.6,42,0.617,3.4,109000,Region_D,1
6258,Black,Male,1.6,52,0.664,0.5,43000,Region_C,1
6259,Hispanic,Male,5.5,30,0.368,4.2,52000,Region_A,0
6260,White,Female,3.6,61,0.674,0.5,56000,Region_A,0
6261,White,Male,11.7,81,0.332,3.4,105000,Region_A,1
6262,Hispanic,Female,11.9,37,0.696,0.5,90000,Region_D,0
6263,White,Female,2.9,48,0.337,1.3,49000,Region_C,0
6264,Asian,Female,7.8,72,0.53,1.3,100000,Region_A,0
6265,Hispanic,Male,5.4,61,0.572,0.8,74000,Region_A,0
6266,White,Female,2.3,31,0.379,1.9,38000,Region_B,0
6267,Asian,Female,2.3,68,0.756,0.5,52000,Region_A,1
6268,White,Female,5.4,50,0.426,0.7,69000,Region_D,0
6269,White,Female,1.2,64,0.309,0.5,57000,Region_C,0
6270,Black,Male,10.4,30,0.505,1.9,61000,Region_B,0
6271,White,Male,0.6,91,0.578,0.5,61000,Region_B,1
6272,Asian,Female,0.7,48,0.262,2.2,42000,Region_A,0
6273,White,Female,2.9,70,0.482,8.4,70000,Region_A,1
6274,White,Female,0.9,50,0.39,4.6,45000,Region_C,0
